,no,effectiveDate,mid
3231,197/A/NBP/2014,2014-10-10,5.2989
3232,198/A/NBP/2014,2014-10-13,5.316
3233,199/A/NBP/2014,2014-10-14,5.2855
3234,200/A/NBP/2014,2014-10-15,5.2929
3235,201/A/NBP/2014,2014-10-16,5.2805
3236,202/A/NBP/2014,2014-10-17,5.3082
3237,203/A/NBP/2014,2014-10-20,5.336
3238,204/A/NBP/2014,2014-10-21,5.3329
3239,205/A/NBP/2014,2014-10-22,5.3332
3240,206/A/NBP/2014,2014-10-23,5.3455
3241,207/A/NBP/2014,2014-10-24,5.3621
3242,208/A/NBP/2014,2014-10-27,5.3597
3243,209/A/NBP/2014,2014-10-28,5.3619
3244,210/A/NBP/2014,2014-10-29,5.3516
3245,211/A/NBP/2014,2014-10-30,5.3706
3246,212/A/NBP/2014,2014-10-31,5.3503
3247,213/A/NBP/2014,2014-11-03,5.4048
3248,214/A/NBP/2014,2014-11-04,5.4008
3249,215/A/NBP/2014,2014-11-05,5.386
3250,216/A/NBP/2014,2014-11-06,5.3914
3251,217/A/NBP/2014,2014-11-07,5.3895
3252,218/A/NBP/2014,2014-11-10,5.3704
3253,219/A/NBP/2014,2014-11-12,5.4111
3254,220/A/NBP/2014,2014-11-13,5.3364
3255,221/A/NBP/2014,2014-11-14,5.3192
3256,222/A/NBP/2014,2014-11-17,5.2858
3257,223/A/NBP/2014,2014-11-18,5.2765
3258,224/A/NBP/2014,2014-11-19,5.2663
3259,225/A/NBP/2014,2014-11-20,5.2786
3260,226/A/NBP/2014,2014-11-21,5.2904
3261,227/A/NBP/2014,2014-11-24,5.2938
3262,228/A/NBP/2014,2014-11-25,5.2861
3263,229/A/NBP/2014,2014-11-26,5.2688
3264,230/A/NBP/2014,2014-11-27,5.2843
3265,231/A/NBP/2014,2014-11-28,5.2805
3266,232/A/NBP/2014,2014-12-01,5.2567
3267,233/A/NBP/2014,2014-12-02,5.2567
3268,234/A/NBP/2014,2014-12-03,5.2759
3269,235/A/NBP/2014,2014-12-04,5.2871
3270,236/A/NBP/2014,2014-12-05,5.2693
3271,237/A/NBP/2014,2014-12-08,5.2946
3272,238/A/NBP/2014,2014-12-09,5.2694
3273,239/A/NBP/2014,2014-12-10,5.2599
3274,240/A/NBP/2014,2014-12-11,5.2647
3275,241/A/NBP/2014,2014-12-12,5.2831
3276,242/A/NBP/2014,2014-12-15,5.2799
3277,243/A/NBP/2014,2014-12-16,5.2629
3278,244/A/NBP/2014,2014-12-17,5.3317
3279,245/A/NBP/2014,2014-12-18,5.3793
3280,246/A/NBP/2014,2014-12-19,5.445
3281,247/A/NBP/2014,2014-12-22,5.4296
3282,248/A/NBP/2014,2014-12-23,5.4422
3283,249/A/NBP/2014,2014-12-24,5.4854
3284,250/A/NBP/2014,2014-12-29,5.4904
3285,251/A/NBP/2014,2014-12-30,5.5111
3286,252/A/NBP/2014,2014-12-31,5.4648
3287,001/A/NBP/2015,2015-01-02,5.5296
3288,002/A/NBP/2015,2015-01-05,5.5064
3289,003/A/NBP/2015,2015-01-07,5.4983
3290,004/A/NBP/2015,2015-01-08,5.4919
3291,005/A/NBP/2015,2015-01-09,5.4835
3292,006/A/NBP/2015,2015-01-12,5.4768
3293,007/A/NBP/2015,2015-01-13,5.4762
3294,008/A/NBP/2015,2015-01-14,5.5407
3295,009/A/NBP/2015,2015-01-15,5.5616
3296,010/A/NBP/2015,2015-01-16,5.6585
3297,011/A/NBP/2015,2015-01-19,5.6355
3298,012/A/NBP/2015,2015-01-20,5.6595
3299,013/A/NBP/2015,2015-01-21,5.6454
3300,014/A/NBP/2015,2015-01-22,5.6077
3301,015/A/NBP/2015,2015-01-23,5.6468
3302,016/A/NBP/2015,2015-01-26,5.6432
3303,017/A/NBP/2015,2015-01-27,5.6357
3304,018/A/NBP/2015,2015-01-28,5.6619
3305,019/A/NBP/2015,2015-01-29,5.6644
3306,020/A/NBP/2015,2015-01-30,5.6089
3307,021/A/NBP/2015,2015-02-02,5.5204
3308,022/A/NBP/2015,2015-02-03,5.5395
3309,023/A/NBP/2015,2015-02-04,5.5332
3310,024/A/NBP/2015,2015-02-05,5.5853
3311,025/A/NBP/2015,2015-02-06,5.5761
3312,026/A/NBP/2015,2015-02-09,5.6076
3313,027/A/NBP/2015,2015-02-10,5.6608
3314,028/A/NBP/2015,2015-02-11,5.6717
3315,029/A/NBP/2015,2015-02-12,5.6254
3316,030/A/NBP/2015,2015-02-13,5.6239
3317,031/A/NBP/2015,2015-02-16,5.6465
3318,032/A/NBP/2015,2015-02-17,5.6539
3319,033/A/NBP/2015,2015-02-18,5.6774
3320,034/A/NBP/2015,2015-02-19,5.661
3321,035/A/NBP/2015,2015-02-20,5.6689
3322,036/A/NBP/2015,2015-02-23,5.6751
3323,037/A/NBP/2015,2015-02-24,5.7057
3324,038/A/NBP/2015,2015-02-25,5.6857
3325,039/A/NBP/2015,2015-02-26,5.6736
3326,040/A/NBP/2015,2015-02-27,5.6924
3327,041/A/NBP/2015,2015-03-02,5.7134
3328,042/A/NBP/2015,2015-03-03,5.717
3329,043/A/NBP/2015,2015-03-04,5.7478
3330,044/A/NBP/2015,2015-03-05,5.7195
3331,045/A/NBP/2015,2015-03-06,5.7223
3332,046/A/NBP/2015,2015-03-09,5.7233
3333,047/A/NBP/2015,2015-03-10,5.7713
3334,048/A/NBP/2015,2015-03-11,5.8861
3335,049/A/NBP/2015,2015-03-12,5.833
3336,050/A/NBP/2015,2015-03-13,5.8144
3337,051/A/NBP/2015,2015-03-16,5.8059
3338,052/A/NBP/2015,2015-03-17,5.7744
3339,053/A/NBP/2015,2015-03-18,5.7319
3340,054/A/NBP/2015,2015-03-19,5.7459
3341,055/A/NBP/2015,2015-03-20,5.6931
3342,056/A/NBP/2015,2015-03-23,5.6834
3343,057/A/NBP/2015,2015-03-24,5.5958
3344,058/A/NBP/2015,2015-03-25,5.5611
3345,059/A/NBP/2015,2015-03-26,5.5405
3346,060/A/NBP/2015,2015-03-27,5.6321
3347,061/A/NBP/2015,2015-03-30,5.5956
3348,062/A/NBP/2015,2015-03-31,5.6295
3349,063/A/NBP/2015,2015-04-01,5.5928
3350,064/A/NBP/2015,2015-04-02,5.5671
3351,065/A/NBP/2015,2015-04-03,5.5496
3352,066/A/NBP/2015,2015-04-07,5.5595
3353,067/A/NBP/2015,2015-04-08,5.5325
3354,068/A/NBP/2015,2015-04-09,5.5323
3355,069/A/NBP/2015,2015-04-10,5.548
3356,070/A/NBP/2015,2015-04-13,5.5572
3357,071/A/NBP/2015,2015-04-14,5.5524
3358,072/A/NBP/2015,2015-04-15,5.5721
3359,073/A/NBP/2015,2015-04-16,5.5972
3360,074/A/NBP/2015,2015-04-17,5.5948
3361,075/A/NBP/2015,2015-04-20,5.5758
3362,076/A/NBP/2015,2015-04-21,5.5459
3363,077/A/NBP/2015,2015-04-22,5.5673
3364,078/A/NBP/2015,2015-04-23,5.6049
3365,079/A/NBP/2015,2015-04-24,5.5876
3366,080/A/NBP/2015,2015-04-27,5.6216
3367,081/A/NBP/2015,2015-04-28,5.5908
3368,082/A/NBP/2015,2015-04-29,5.6012
3369,083/A/NBP/2015,2015-04-30,5.5622
3370,084/A/NBP/2015,2015-05-04,5.5024
3371,085/A/NBP/2015,2015-05-05,5.4758
3372,086/A/NBP/2015,2015-05-06,5.4807
3373,087/A/NBP/2015,2015-05-07,5.4432
3374,088/A/NBP/2015,2015-05-08,5.588
3375,089/A/NBP/2015,2015-05-11,5.6242
3376,090/A/NBP/2015,2015-05-12,5.6978
3377,091/A/NBP/2015,2015-05-13,5.7098
3378,092/A/NBP/2015,2015-05-14,5.6601
3379,093/A/NBP/2015,2015-05-15,5.6269
3380,094/A/NBP/2015,2015-05-18,5.5672
3381,095/A/NBP/2015,2015-05-19,5.6194
3382,096/A/NBP/2015,2015-05-20,5.6685
3383,097/A/NBP/2015,2015-05-21,5.733
3384,098/A/NBP/2015,2015-05-22,5.7447
3385,099/A/NBP/2015,2015-05-25,5.8063
3386,100/A/NBP/2015,2015-05-26,5.8386
3387,101/A/NBP/2015,2015-05-27,5.8407
3388,102/A/NBP/2015,2015-05-28,5.8059
3389,103/A/NBP/2015,2015-05-29,5.759
3390,104/A/NBP/2015,2015-06-01,5.7658
3391,105/A/NBP/2015,2015-06-02,5.744
3392,106/A/NBP/2015,2015-06-03,5.6682
3393,107/A/NBP/2015,2015-06-05,5.6545
3394,108/A/NBP/2015,2015-06-08,5.6915
3395,109/A/NBP/2015,2015-06-09,5.6518
3396,110/A/NBP/2015,2015-06-10,5.6748
3397,111/A/NBP/2015,2015-06-11,5.6936
3398,112/A/NBP/2015,2015-06-12,5.7432
3399,113/A/NBP/2015,2015-06-15,5.7305
3400,114/A/NBP/2015,2015-06-16,5.7436
3401,115/A/NBP/2015,2015-06-17,5.7981
3402,116/A/NBP/2015,2015-06-18,5.8089
3403,117/A/NBP/2015,2015-06-19,5.8449
3404,118/A/NBP/2015,2015-06-22,5.8384
3405,119/A/NBP/2015,2015-06-23,5.8499
3406,120/A/NBP/2015,2015-06-24,5.8615
3407,121/A/NBP/2015,2015-06-25,5.8549
3408,122/A/NBP/2015,2015-06-26,5.8711
3409,123/A/NBP/2015,2015-06-29,5.9171
3410,124/A/NBP/2015,2015-06-30,5.918
3411,125/A/NBP/2015,2015-07-01,5.891
3412,126/A/NBP/2015,2015-07-02,5.9063
3413,127/A/NBP/2015,2015-07-03,5.8963
3414,128/A/NBP/2015,2015-07-06,5.9066
3415,129/A/NBP/2015,2015-07-07,5.9422
3416,130/A/NBP/2015,2015-07-08,5.8883
3417,131/A/NBP/2015,2015-07-09,5.8902
3418,132/A/NBP/2015,2015-07-10,5.8278
3419,133/A/NBP/2015,2015-07-13,5.8295
3420,134/A/NBP/2015,2015-07-14,5.826
3421,135/A/NBP/2015,2015-07-15,5.8604
3422,136/A/NBP/2015,2015-07-16,5.8877
3423,137/A/NBP/2015,2015-07-17,5.8934
3424,138/A/NBP/2015,2015-07-20,5.896
3425,139/A/NBP/2015,2015-07-21,5.8984
3426,140/A/NBP/2015,2015-07-22,5.8824
3427,141/A/NBP/2015,2015-07-23,5.8581
3428,142/A/NBP/2015,2015-07-24,5.8325
3429,143/A/NBP/2015,2015-07-27,5.8149
3430,144/A/NBP/2015,2015-07-28,5.8145
3431,145/A/NBP/2015,2015-07-29,5.8519
3432,146/A/NBP/2015,2015-07-30,5.8978
3433,147/A/NBP/2015,2015-07-31,5.9045
3434,148/A/NBP/2015,2015-08-03,5.8901
3435,149/A/NBP/2015,2015-08-04,5.8905
3436,150/A/NBP/2015,2015-08-05,5.9776
3437,151/A/NBP/2015,2015-08-06,5.9921
3438,152/A/NBP/2015,2015-08-07,5.9505
3439,153/A/NBP/2015,2015-08-10,5.9169
3440,154/A/NBP/2015,2015-08-11,5.9447
3441,155/A/NBP/2015,2015-08-12,5.8896
3442,156/A/NBP/2015,2015-08-13,5.8722
3443,157/A/NBP/2015,2015-08-14,5.8637
3444,158/A/NBP/2015,2015-08-17,5.8867
3445,159/A/NBP/2015,2015-08-18,5.8871
3446,160/A/NBP/2015,2015-08-19,5.9139
3447,161/A/NBP/2015,2015-08-20,5.8806
3448,162/A/NBP/2015,2015-08-21,5.8671
3449,163/A/NBP/2015,2015-08-24,5.8057
3450,164/A/NBP/2015,2015-08-25,5.7807
3451,165/A/NBP/2015,2015-08-26,5.7929
3452,166/A/NBP/2015,2015-08-27,5.8003
3453,167/A/NBP/2015,2015-08-28,5.7703
3454,168/A/NBP/2015,2015-08-31,5.8309
3455,169/A/NBP/2015,2015-09-01,5.7527
3456,170/A/NBP/2015,2015-09-02,5.755
3457,171/A/NBP/2015,2015-09-03,5.7445
3458,172/A/NBP/2015,2015-09-04,5.7848
3459,173/A/NBP/2015,2015-09-07,5.7882
3460,174/A/NBP/2015,2015-09-08,5.8247
3461,175/A/NBP/2015,2015-09-09,5.779
3462,176/A/NBP/2015,2015-09-10,5.7922
3463,177/A/NBP/2015,2015-09-11,5.7518
3464,178/A/NBP/2015,2015-09-14,5.7355
3465,179/A/NBP/2015,2015-09-15,5.749
3466,180/A/NBP/2015,2015-09-16,5.7479
3467,181/A/NBP/2015,2015-09-17,5.7556
3468,182/A/NBP/2015,2015-09-18,5.7422
3469,183/A/NBP/2015,2015-09-21,5.7569
3470,184/A/NBP/2015,2015-09-22,5.7958
3471,185/A/NBP/2015,2015-09-23,5.7985
3472,186/A/NBP/2015,2015-09-24,5.7505
3473,187/A/NBP/2015,2015-09-25,5.7585
3474,188/A/NBP/2015,2015-09-28,5.7672
3475,189/A/NBP/2015,2015-09-29,5.7421
3476,190/A/NBP/2015,2015-09-30,5.7305
3477,191/A/NBP/2015,2015-10-01,5.7592
3478,192/A/NBP/2015,2015-10-02,5.7643
3479,193/A/NBP/2015,2015-10-05,5.731
3480,194/A/NBP/2015,2015-10-06,5.7474
3481,195/A/NBP/2015,2015-10-07,5.7525
3482,196/A/NBP/2015,2015-10-08,5.7553
3483,197/A/NBP/2015,2015-10-09,5.7199
3484,198/A/NBP/2015,2015-10-12,5.7014
3485,199/A/NBP/2015,2015-10-13,5.6705
3486,200/A/NBP/2015,2015-10-14,5.7065
3487,201/A/NBP/2015,2015-10-15,5.724
3488,202/A/NBP/2015,2015-10-16,5.7552
3489,203/A/NBP/2015,2015-10-19,5.7647
3490,204/A/NBP/2015,2015-10-20,5.7872
3491,205/A/NBP/2015,2015-10-21,5.8097
3492,206/A/NBP/2015,2015-10-22,5.85
3493,207/A/NBP/2015,2015-10-23,5.8868
3494,208/A/NBP/2015,2015-10-26,5.931
3495,209/A/NBP/2015,2015-10-27,5.9285
3496,210/A/NBP/2015,2015-10-28,5.9438
3497,211/A/NBP/2015,2015-10-29,5.9519
3498,212/A/NBP/2015,2015-10-30,5.9429
3499,213/A/NBP/2015,2015-11-02,5.974
3500,214/A/NBP/2015,2015-11-03,5.9604
3501,215/A/NBP/2015,2015-11-04,5.9994
3502,216/A/NBP/2015,2015-11-05,5.9881
3503,217/A/NBP/2015,2015-11-06,5.9229
3504,218/A/NBP/2015,2015-11-09,5.9685
3505,219/A/NBP/2015,2015-11-10,5.9796
3506,220/A/NBP/2015,2015-11-12,5.9884
3507,221/A/NBP/2015,2015-11-13,5.9948
3508,222/A/NBP/2015,2015-11-16,6.0176
3509,223/A/NBP/2015,2015-11-17,6.0485
3510,224/A/NBP/2015,2015-11-18,6.0632
3511,225/A/NBP/2015,2015-11-19,6.0625
3512,226/A/NBP/2015,2015-11-20,6.073
3513,227/A/NBP/2015,2015-11-23,6.0456
3514,228/A/NBP/2015,2015-11-24,6.0554
3515,229/A/NBP/2015,2015-11-25,6.0651
3516,230/A/NBP/2015,2015-11-26,6.0769
3517,231/A/NBP/2015,2015-11-27,6.0646
3518,232/A/NBP/2015,2015-11-30,6.0498
3519,233/A/NBP/2015,2015-12-01,6.0709
3520,234/A/NBP/2015,2015-12-02,6.0623
3521,235/A/NBP/2015,2015-12-03,6.0329
3522,236/A/NBP/2015,2015-12-04,5.9918
3523,237/A/NBP/2015,2015-12-07,6.0052
3524,238/A/NBP/2015,2015-12-08,5.986
3525,239/A/NBP/2015,2015-12-09,5.9749
3526,240/A/NBP/2015,2015-12-10,6.0108
3527,241/A/NBP/2015,2015-12-11,6.0126
3528,242/A/NBP/2015,2015-12-14,6.0216
3529,243/A/NBP/2015,2015-12-15,5.9928
3530,244/A/NBP/2015,2015-12-16,5.9537
3531,245/A/NBP/2015,2015-12-17,5.9327
3532,246/A/NBP/2015,2015-12-18,5.9032
3533,247/A/NBP/2015,2015-12-21,5.8429
3534,248/A/NBP/2015,2015-12-22,5.7745
3535,249/A/NBP/2015,2015-12-23,5.771
3536,250/A/NBP/2015,2015-12-24,5.7628
3537,251/A/NBP/2015,2015-12-28,5.7713
3538,252/A/NBP/2015,2015-12-29,5.748
3539,253/A/NBP/2015,2015-12-30,5.7581
3540,254/A/NBP/2015,2015-12-31,5.7862
3541,001/A/NBP/2016,2016-01-04,5.8083
3542,002/A/NBP/2016,2016-01-05,5.8779
3543,003/A/NBP/2016,2016-01-07,5.843
3544,004/A/NBP/2016,2016-01-08,5.8449
3545,005/A/NBP/2016,2016-01-11,5.8402
3546,006/A/NBP/2016,2016-01-12,5.8223
3547,007/A/NBP/2016,2016-01-13,5.7963
3548,008/A/NBP/2016,2016-01-14,5.7492
3549,009/A/NBP/2016,2016-01-15,5.8085
3550,010/A/NBP/2016,2016-01-18,5.88
3551,011/A/NBP/2016,2016-01-19,5.8555
3552,012/A/NBP/2016,2016-01-20,5.798
3553,013/A/NBP/2016,2016-01-21,5.8581
3554,014/A/NBP/2016,2016-01-22,5.8608
3555,015/A/NBP/2016,2016-01-25,5.8955
3556,016/A/NBP/2016,2016-01-26,5.8958
3557,017/A/NBP/2016,2016-01-27,5.8855
3558,018/A/NBP/2016,2016-01-28,5.8507
3559,019/A/NBP/2016,2016-01-29,5.8443
3560,020/A/NBP/2016,2016-02-01,5.7868
3561,021/A/NBP/2016,2016-02-02,5.7918
3562,022/A/NBP/2016,2016-02-03,5.8291
3563,023/A/NBP/2016,2016-02-04,5.7822
3564,024/A/NBP/2016,2016-02-05,5.7326
3565,025/A/NBP/2016,2016-02-08,5.7338
3566,026/A/NBP/2016,2016-02-09,5.7425
3567,027/A/NBP/2016,2016-02-10,5.7095
3568,028/A/NBP/2016,2016-02-11,5.6707
3569,029/A/NBP/2016,2016-02-12,5.6825
3570,030/A/NBP/2016,2016-02-15,5.6774
3571,031/A/NBP/2016,2016-02-16,5.6979
3572,032/A/NBP/2016,2016-02-17,5.6455
3573,033/A/NBP/2016,2016-02-18,5.6364
3574,034/A/NBP/2016,2016-02-19,5.6504
3575,035/A/NBP/2016,2016-02-22,5.5861
3576,036/A/NBP/2016,2016-02-23,5.6025
3577,037/A/NBP/2016,2016-02-24,5.5486
3578,038/A/NBP/2016,2016-02-25,5.5324
3579,039/A/NBP/2016,2016-02-26,5.5475
3580,040/A/NBP/2016,2016-02-29,5.5376
3581,041/A/NBP/2016,2016-03-01,5.571
3582,042/A/NBP/2016,2016-03-02,5.5505
3583,043/A/NBP/2016,2016-03-03,5.6045
3584,044/A/NBP/2016,2016-03-04,5.5894
3585,045/A/NBP/2016,2016-03-07,5.5911
3586,046/A/NBP/2016,2016-03-08,5.5986
3587,047/A/NBP/2016,2016-03-09,5.6065
3588,048/A/NBP/2016,2016-03-10,5.5869
3589,049/A/NBP/2016,2016-03-11,5.5543
3590,050/A/NBP/2016,2016-03-14,5.5307
3591,051/A/NBP/2016,2016-03-15,5.4738
3592,052/A/NBP/2016,2016-03-16,5.4703
3593,053/A/NBP/2016,2016-03-17,5.4355
3594,054/A/NBP/2016,2016-03-18,5.4708
3595,055/A/NBP/2016,2016-03-21,5.4511
3596,056/A/NBP/2016,2016-03-22,5.4307
3597,057/A/NBP/2016,2016-03-23,5.3877
3598,058/A/NBP/2016,2016-03-24,5.3872
3599,059/A/NBP/2016,2016-03-25,5.403
3600,060/A/NBP/2016,2016-03-29,5.4216
3601,061/A/NBP/2016,2016-03-30,5.3974
3602,062/A/NBP/2016,2016-03-31,5.4078
3603,063/A/NBP/2016,2016-04-01,5.326
3604,064/A/NBP/2016,2016-04-04,5.2871
3605,065/A/NBP/2016,2016-04-05,5.3145
3606,066/A/NBP/2016,2016-04-06,5.2933
3607,067/A/NBP/2016,2016-04-07,5.2704
3608,068/A/NBP/2016,2016-04-08,5.319
3609,069/A/NBP/2016,2016-04-11,5.3362
3610,070/A/NBP/2016,2016-04-12,5.3587
3611,071/A/NBP/2016,2016-04-13,5.3654
3612,072/A/NBP/2016,2016-04-14,5.4003
3613,073/A/NBP/2016,2016-04-15,5.4071
3614,074/A/NBP/2016,2016-04-18,5.3945
3615,075/A/NBP/2016,2016-04-19,5.4302
3616,076/A/NBP/2016,2016-04-20,5.4394
3617,077/A/NBP/2016,2016-04-21,5.4357
3618,078/A/NBP/2016,2016-04-22,5.5078
3619,079/A/NBP/2016,2016-04-25,5.622
3620,080/A/NBP/2016,2016-04-26,5.6746
3621,081/A/NBP/2016,2016-04-27,5.6617
3622,082/A/NBP/2016,2016-04-28,5.6504
3623,083/A/NBP/2016,2016-04-29,5.6496
3624,084/A/NBP/2016,2016-05-02,5.5814
3625,085/A/NBP/2016,2016-05-04,5.5465
3626,086/A/NBP/2016,2016-05-05,5.5802
3627,087/A/NBP/2016,2016-05-06,5.6116
3628,088/A/NBP/2016,2016-05-09,5.5901
3629,089/A/NBP/2016,2016-05-10,5.613
3630,090/A/NBP/2016,2016-05-11,5.6012
3631,091/A/NBP/2016,2016-05-12,5.603
3632,092/A/NBP/2016,2016-05-13,5.589
3633,093/A/NBP/2016,2016-05-16,5.5449
3634,094/A/NBP/2016,2016-05-17,5.5725
3635,095/A/NBP/2016,2016-05-18,5.6243
3636,096/A/NBP/2016,2016-05-19,5.7359
3637,097/A/NBP/2016,2016-05-20,5.7355
3638,098/A/NBP/2016,2016-05-23,5.7449
3639,099/A/NBP/2016,2016-05-24,5.7821
3640,100/A/NBP/2016,2016-05-25,5.8139
3641,101/A/NBP/2016,2016-05-27,5.7738
3642,102/A/NBP/2016,2016-05-30,5.761
3643,103/A/NBP/2016,2016-05-31,5.7469
3644,104/A/NBP/2016,2016-06-01,5.6903
3645,105/A/NBP/2016,2016-06-02,5.6614
3646,106/A/NBP/2016,2016-06-03,5.6867
3647,107/A/NBP/2016,2016-06-06,5.5713
3648,108/A/NBP/2016,2016-06-07,5.5923
3649,109/A/NBP/2016,2016-06-08,5.5448
3650,110/A/NBP/2016,2016-06-09,5.5174
3651,111/A/NBP/2016,2016-06-10,5.5662
3652,112/A/NBP/2016,2016-06-13,5.5109
3653,113/A/NBP/2016,2016-06-14,5.582
3654,114/A/NBP/2016,2016-06-15,5.5864
3655,115/A/NBP/2016,2016-06-16,5.592
3656,116/A/NBP/2016,2016-06-17,5.6352
3657,117/A/NBP/2016,2016-06-20,5.6736
3658,118/A/NBP/2016,2016-06-21,5.72
3659,119/A/NBP/2016,2016-06-22,5.708
3660,120/A/NBP/2016,2016-06-23,5.7028
3661,121/A/NBP/2016,2016-06-24,5.5644
3662,122/A/NBP/2016,2016-06-27,5.3638
3663,123/A/NBP/2016,2016-06-28,5.3226
3664,124/A/NBP/2016,2016-06-29,5.3441
3665,125/A/NBP/2016,2016-06-30,5.3655
3666,126/A/NBP/2016,2016-07-01,5.2616
3667,127/A/NBP/2016,2016-07-04,5.2847
3668,128/A/NBP/2016,2016-07-05,5.2465
3669,129/A/NBP/2016,2016-07-06,5.2038
3670,130/A/NBP/2016,2016-07-07,5.1995
3671,131/A/NBP/2016,2016-07-08,5.1734
3672,132/A/NBP/2016,2016-07-11,5.1504
3673,133/A/NBP/2016,2016-07-12,5.2339
3674,134/A/NBP/2016,2016-07-13,5.2771
3675,135/A/NBP/2016,2016-07-14,5.2455
3676,136/A/NBP/2016,2016-07-15,5.3142
3677,137/A/NBP/2016,2016-07-18,5.2882
3678,138/A/NBP/2016,2016-07-19,5.2227
3679,139/A/NBP/2016,2016-07-20,5.2332
3680,140/A/NBP/2016,2016-07-21,5.2374
3681,141/A/NBP/2016,2016-07-22,5.2066
3682,142/A/NBP/2016,2016-07-25,5.2222
3683,143/A/NBP/2016,2016-07-26,5.2066
3684,144/A/NBP/2016,2016-07-27,5.2074
3685,145/A/NBP/2016,2016-07-28,5.1937
3686,146/A/NBP/2016,2016-07-29,5.1774
3687,147/A/NBP/2016,2016-08-01,5.1502
3688,148/A/NBP/2016,2016-08-02,5.1378
3689,149/A/NBP/2016,2016-08-03,5.1431
3690,150/A/NBP/2016,2016-08-04,5.1303
3691,151/A/NBP/2016,2016-08-05,5.0636
3692,152/A/NBP/2016,2016-08-08,5.0491
3693,153/A/NBP/2016,2016-08-09,5.0068
3694,154/A/NBP/2016,2016-08-10,4.9906
3695,155/A/NBP/2016,2016-08-11,4.9604
3696,156/A/NBP/2016,2016-08-12,4.9539
3697,157/A/NBP/2016,2016-08-16,4.9171
3698,158/A/NBP/2016,2016-08-17,4.9518
3699,159/A/NBP/2016,2016-08-18,4.979
3700,160/A/NBP/2016,2016-08-19,4.9726
3701,161/A/NBP/2016,2016-08-22,4.9959
3702,162/A/NBP/2016,2016-08-23,5.0197
3703,163/A/NBP/2016,2016-08-24,5.0463
3704,164/A/NBP/2016,2016-08-25,5.0463
3705,165/A/NBP/2016,2016-08-26,5.0641
3706,166/A/NBP/2016,2016-08-29,5.0838
3707,167/A/NBP/2016,2016-08-30,5.0781
3708,168/A/NBP/2016,2016-08-31,5.1392
3709,169/A/NBP/2016,2016-09-01,5.1839
3710,170/A/NBP/2016,2016-09-02,5.1959
3711,171/A/NBP/2016,2016-09-05,5.2047
3712,172/A/NBP/2016,2016-09-06,5.1856
3713,173/A/NBP/2016,2016-09-07,5.1571
3714,174/A/NBP/2016,2016-09-08,5.1123
3715,175/A/NBP/2016,2016-09-09,5.1052
3716,176/A/NBP/2016,2016-09-12,5.1326
3717,177/A/NBP/2016,2016-09-13,5.1524
3718,178/A/NBP/2016,2016-09-14,5.1157
3719,179/A/NBP/2016,2016-09-15,5.0977
3720,180/A/NBP/2016,2016-09-16,5.0845
3721,181/A/NBP/2016,2016-09-19,5.0334
3722,182/A/NBP/2016,2016-09-20,5.0028
3723,183/A/NBP/2016,2016-09-21,5.0074
3724,184/A/NBP/2016,2016-09-22,4.9896
3725,185/A/NBP/2016,2016-09-23,4.9842
3726,186/A/NBP/2016,2016-09-26,4.956
3727,187/A/NBP/2016,2016-09-27,4.9573
3728,188/A/NBP/2016,2016-09-28,4.9717
3729,189/A/NBP/2016,2016-09-29,4.9837
3730,190/A/NBP/2016,2016-09-30,4.9962
3731,191/A/NBP/2016,2016-10-03,4.9262
3732,192/A/NBP/2016,2016-10-04,4.9139
3733,193/A/NBP/2016,2016-10-05,4.8783
3734,194/A/NBP/2016,2016-10-06,4.8873
3735,195/A/NBP/2016,2016-10-07,4.7872
3736,196/A/NBP/2016,2016-10-10,4.7576
3737,197/A/NBP/2016,2016-10-11,4.7275
3738,198/A/NBP/2016,2016-10-12,4.7618
3739,199/A/NBP/2016,2016-10-13,4.7651
3740,200/A/NBP/2016,2016-10-14,4.7603
3741,201/A/NBP/2016,2016-10-17,4.7803
3742,202/A/NBP/2016,2016-10-18,4.7946
3743,203/A/NBP/2016,2016-10-19,4.8397
3744,204/A/NBP/2016,2016-10-20,4.8296
3745,205/A/NBP/2016,2016-10-21,4.8665
3746,206/A/NBP/2016,2016-10-24,4.857
3747,207/A/NBP/2016,2016-10-25,4.8391
3748,208/A/NBP/2016,2016-10-26,4.8268
3749,209/A/NBP/2016,2016-10-27,4.8579
3750,210/A/NBP/2016,2016-10-28,4.8294
3751,211/A/NBP/2016,2016-10-31,4.8061
3752,212/A/NBP/2016,2016-11-02,4.778
3753,213/A/NBP/2016,2016-11-03,4.8165
3754,214/A/NBP/2016,2016-11-04,4.8502
3755,215/A/NBP/2016,2016-11-07,4.851
3756,216/A/NBP/2016,2016-11-08,4.8662
3757,217/A/NBP/2016,2016-11-09,4.8727
3758,218/A/NBP/2016,2016-11-10,4.939
3759,219/A/NBP/2016,2016-11-14,5.0919
3760,220/A/NBP/2016,2016-11-15,5.0734
3761,221/A/NBP/2016,2016-11-16,5.1564
3762,222/A/NBP/2016,2016-11-17,5.163
3763,223/A/NBP/2016,2016-11-18,5.2049
3764,224/A/NBP/2016,2016-11-21,5.1497
3765,225/A/NBP/2016,2016-11-22,5.1792
3766,226/A/NBP/2016,2016-11-23,5.1465
3767,227/A/NBP/2016,2016-11-24,5.2176
3768,228/A/NBP/2016,2016-11-25,5.1917
3769,229/A/NBP/2016,2016-11-28,5.1654
