,no,effectiveDate,mid
4438,143/A/NBP/2019,2019-07-25,3.8199
4439,144/A/NBP/2019,2019-07-26,3.8296
4440,145/A/NBP/2019,2019-07-29,3.8453
4441,146/A/NBP/2019,2019-07-30,3.8493
4442,147/A/NBP/2019,2019-07-31,3.8504
4443,148/A/NBP/2019,2019-08-01,3.886
4444,149/A/NBP/2019,2019-08-02,3.8829
4445,150/A/NBP/2019,2019-08-05,3.8739
4446,151/A/NBP/2019,2019-08-06,3.8482
4447,152/A/NBP/2019,2019-08-07,3.8597
4448,153/A/NBP/2019,2019-08-08,3.8538
4449,154/A/NBP/2019,2019-08-09,3.8613
4450,155/A/NBP/2019,2019-08-12,3.8711
4451,156/A/NBP/2019,2019-08-13,3.8714
4452,157/A/NBP/2019,2019-08-14,3.889
4453,158/A/NBP/2019,2019-08-16,3.9281
4454,159/A/NBP/2019,2019-08-19,3.9199
4455,160/A/NBP/2019,2019-08-20,3.9408
4456,161/A/NBP/2019,2019-08-21,3.921
4457,162/A/NBP/2019,2019-08-22,3.9337
4458,163/A/NBP/2019,2019-08-23,3.9371
4459,164/A/NBP/2019,2019-08-26,3.9335
4460,165/A/NBP/2019,2019-08-27,3.9309
4461,166/A/NBP/2019,2019-08-28,3.9548
4462,167/A/NBP/2019,2019-08-29,3.9586
4463,168/A/NBP/2019,2019-08-30,3.9717
4464,169/A/NBP/2019,2019-09-02,3.9819
4465,170/A/NBP/2019,2019-09-03,3.9882
4466,171/A/NBP/2019,2019-09-04,3.9414
4467,172/A/NBP/2019,2019-09-05,3.933
4468,173/A/NBP/2019,2019-09-06,3.9315
4469,174/A/NBP/2019,2019-09-09,3.931
4470,175/A/NBP/2019,2019-09-10,3.9273
4471,176/A/NBP/2019,2019-09-11,3.9324
4472,177/A/NBP/2019,2019-09-12,3.9362
4473,178/A/NBP/2019,2019-09-13,3.912
4474,179/A/NBP/2019,2019-09-16,3.9116
4475,180/A/NBP/2019,2019-09-17,3.9412
4476,181/A/NBP/2019,2019-09-18,3.9322
4477,182/A/NBP/2019,2019-09-19,3.9267
4478,183/A/NBP/2019,2019-09-20,3.9319
4479,184/A/NBP/2019,2019-09-23,3.9983
4480,185/A/NBP/2019,2019-09-24,3.9838
4481,186/A/NBP/2019,2019-09-25,3.9856
4482,187/A/NBP/2019,2019-09-26,4.0092
4483,188/A/NBP/2019,2019-09-27,4.0154
4484,189/A/NBP/2019,2019-09-30,4.0
4485,190/A/NBP/2019,2019-10-01,4.0147
4486,191/A/NBP/2019,2019-10-02,4.0152
4487,192/A/NBP/2019,2019-10-03,3.9652
4488,193/A/NBP/2019,2019-10-04,3.9469
4489,194/A/NBP/2019,2019-10-07,3.9498
4490,195/A/NBP/2019,2019-10-08,3.9405
4491,196/A/NBP/2019,2019-10-09,3.9382
4492,197/A/NBP/2019,2019-10-10,3.9226
4493,198/A/NBP/2019,2019-10-11,3.9145
4494,199/A/NBP/2019,2019-10-14,3.8958
4495,200/A/NBP/2019,2019-10-15,3.8952
4496,201/A/NBP/2019,2019-10-16,3.8934
4497,202/A/NBP/2019,2019-10-17,3.8638
4498,203/A/NBP/2019,2019-10-18,3.8503
4499,204/A/NBP/2019,2019-10-21,3.8307
4500,205/A/NBP/2019,2019-10-22,3.8408
4501,206/A/NBP/2019,2019-10-23,3.8473
4502,207/A/NBP/2019,2019-10-24,3.8448
4503,208/A/NBP/2019,2019-10-25,3.8452
4504,209/A/NBP/2019,2019-10-28,3.8529
4505,210/A/NBP/2019,2019-10-29,3.8598
4506,211/A/NBP/2019,2019-10-30,3.8388
4507,212/A/NBP/2019,2019-10-31,3.8174
4508,213/A/NBP/2019,2019-11-04,3.8099
4509,214/A/NBP/2019,2019-11-05,3.8308
4510,215/A/NBP/2019,2019-11-06,3.8497
4511,216/A/NBP/2019,2019-11-07,3.8502
4512,217/A/NBP/2019,2019-11-08,3.8625
4513,218/A/NBP/2019,2019-11-12,3.878
4514,219/A/NBP/2019,2019-11-13,3.8902
4515,220/A/NBP/2019,2019-11-14,3.9011
4516,221/A/NBP/2019,2019-11-15,3.8848
4517,222/A/NBP/2019,2019-11-18,3.8767
4518,223/A/NBP/2019,2019-11-19,3.8786
4519,224/A/NBP/2019,2019-11-20,3.8792
4520,225/A/NBP/2019,2019-11-21,3.8737
4521,226/A/NBP/2019,2019-11-22,3.8853
4522,227/A/NBP/2019,2019-11-25,3.9036
4523,228/A/NBP/2019,2019-11-26,3.9039
4524,229/A/NBP/2019,2019-11-27,3.9154
4525,230/A/NBP/2019,2019-11-28,3.9252
4526,231/A/NBP/2019,2019-11-29,3.9288
4527,232/A/NBP/2019,2019-12-02,3.9047
4528,233/A/NBP/2019,2019-12-03,3.8706
4529,234/A/NBP/2019,2019-12-04,3.8647
4530,235/A/NBP/2019,2019-12-05,3.8566
4531,236/A/NBP/2019,2019-12-06,3.85
4532,237/A/NBP/2019,2019-12-09,3.8704
4533,238/A/NBP/2019,2019-12-10,3.8711
4534,239/A/NBP/2019,2019-12-11,3.866
4535,240/A/NBP/2019,2019-12-12,3.8505
4536,241/A/NBP/2019,2019-12-13,3.8234
4537,242/A/NBP/2019,2019-12-16,3.8311
4538,243/A/NBP/2019,2019-12-17,3.8211
4539,244/A/NBP/2019,2019-12-18,3.8302
4540,245/A/NBP/2019,2019-12-19,3.8281
4541,246/A/NBP/2019,2019-12-20,3.8311
4542,247/A/NBP/2019,2019-12-23,3.8394
4543,248/A/NBP/2019,2019-12-24,3.8487
4544,249/A/NBP/2019,2019-12-27,3.8266
4545,250/A/NBP/2019,2019-12-30,3.8027
4546,251/A/NBP/2019,2019-12-31,3.7977
4547,001/A/NBP/2020,2020-01-02,3.8
4548,002/A/NBP/2020,2020-01-03,3.8213
4549,003/A/NBP/2020,2020-01-07,3.7861
4550,004/A/NBP/2020,2020-01-08,3.8123
4551,005/A/NBP/2020,2020-01-09,3.8251
4552,006/A/NBP/2020,2020-01-10,3.8272
4553,007/A/NBP/2020,2020-01-13,3.8101
4554,008/A/NBP/2020,2020-01-14,3.8019
4555,009/A/NBP/2020,2020-01-15,3.7992
4556,010/A/NBP/2020,2020-01-16,3.7968
4557,011/A/NBP/2020,2020-01-17,3.8053
4558,012/A/NBP/2020,2020-01-20,3.8277
4559,013/A/NBP/2020,2020-01-21,3.8284
4560,014/A/NBP/2020,2020-01-22,3.8202
4561,015/A/NBP/2020,2020-01-23,3.8308
4562,016/A/NBP/2020,2020-01-24,3.8475
4563,017/A/NBP/2020,2020-01-27,3.8725
4564,018/A/NBP/2020,2020-01-28,3.8844
4565,019/A/NBP/2020,2020-01-29,3.8871
4566,020/A/NBP/2020,2020-01-30,3.8856
4567,021/A/NBP/2020,2020-01-31,3.8999
4568,022/A/NBP/2020,2020-02-03,3.8864
4569,023/A/NBP/2020,2020-02-04,3.8773
4570,024/A/NBP/2020,2020-02-05,3.8654
4571,025/A/NBP/2020,2020-02-06,3.8672
4572,026/A/NBP/2020,2020-02-07,3.8947
4573,027/A/NBP/2020,2020-02-10,3.8996
4574,028/A/NBP/2020,2020-02-11,3.9041
4575,029/A/NBP/2020,2020-02-12,3.901
4576,030/A/NBP/2020,2020-02-13,3.9104
4577,031/A/NBP/2020,2020-02-14,3.9098
4578,032/A/NBP/2020,2020-02-17,3.9189
4579,033/A/NBP/2020,2020-02-18,3.9448
4580,034/A/NBP/2020,2020-02-19,3.9556
4581,035/A/NBP/2020,2020-02-20,3.9621
4582,036/A/NBP/2020,2020-02-21,3.9623
4583,037/A/NBP/2020,2020-02-24,3.9772
4584,038/A/NBP/2020,2020-02-25,3.9624
4585,039/A/NBP/2020,2020-02-26,3.9573
4586,040/A/NBP/2020,2020-02-27,3.9413
4587,041/A/NBP/2020,2020-02-28,3.9255
4588,042/A/NBP/2020,2020-03-02,3.9023
4589,043/A/NBP/2020,2020-03-03,3.8804
4590,044/A/NBP/2020,2020-03-04,3.8536
4591,045/A/NBP/2020,2020-03-05,3.8479
4592,046/A/NBP/2020,2020-03-06,3.8231
4593,047/A/NBP/2020,2020-03-09,3.7899
4594,048/A/NBP/2020,2020-03-10,3.8058
4595,049/A/NBP/2020,2020-03-11,3.8186
4596,050/A/NBP/2020,2020-03-12,3.8642
4597,051/A/NBP/2020,2020-03-13,3.9067
4598,052/A/NBP/2020,2020-03-16,3.9231
4599,053/A/NBP/2020,2020-03-17,4.046
4600,054/A/NBP/2020,2020-03-18,4.0749
4601,055/A/NBP/2020,2020-03-19,4.2421
4602,056/A/NBP/2020,2020-03-20,4.24
4603,057/A/NBP/2020,2020-03-23,4.2654
4604,058/A/NBP/2020,2020-03-24,4.2421
4605,059/A/NBP/2020,2020-03-25,4.222
4606,060/A/NBP/2020,2020-03-26,4.1988
4607,061/A/NBP/2020,2020-03-27,4.1127
4608,062/A/NBP/2020,2020-03-30,4.0933
4609,063/A/NBP/2020,2020-03-31,4.1466
4610,064/A/NBP/2020,2020-04-01,4.1701
4611,065/A/NBP/2020,2020-04-02,4.1917
4612,066/A/NBP/2020,2020-04-03,4.2396
4613,067/A/NBP/2020,2020-04-06,4.2257
4614,068/A/NBP/2020,2020-04-07,4.1717
4615,069/A/NBP/2020,2020-04-08,4.1801
4616,070/A/NBP/2020,2020-04-09,4.1744
4617,071/A/NBP/2020,2020-04-10,4.1566
4618,072/A/NBP/2020,2020-04-14,4.1666
4619,073/A/NBP/2020,2020-04-15,4.1519
4620,074/A/NBP/2020,2020-04-16,4.1631
4621,075/A/NBP/2020,2020-04-17,4.1886
4622,076/A/NBP/2020,2020-04-20,4.1525
4623,077/A/NBP/2020,2020-04-21,4.1779
4624,078/A/NBP/2020,2020-04-22,4.1736
4625,079/A/NBP/2020,2020-04-23,4.2093
4626,080/A/NBP/2020,2020-04-24,4.2142
4627,081/A/NBP/2020,2020-04-27,4.1696
4628,082/A/NBP/2020,2020-04-28,4.184
4629,083/A/NBP/2020,2020-04-29,4.1807
4630,084/A/NBP/2020,2020-04-30,4.1729
4631,085/A/NBP/2020,2020-05-04,4.1646
4632,086/A/NBP/2020,2020-05-05,4.1927
4633,087/A/NBP/2020,2020-05-06,4.2022
4634,088/A/NBP/2020,2020-05-07,4.2162
4635,089/A/NBP/2020,2020-05-08,4.2065
4636,090/A/NBP/2020,2020-05-11,4.2126
4637,091/A/NBP/2020,2020-05-12,4.2095
4638,092/A/NBP/2020,2020-05-13,4.2111
4639,093/A/NBP/2020,2020-05-14,4.2269
4640,094/A/NBP/2020,2020-05-15,4.2135
4641,095/A/NBP/2020,2020-05-18,4.2224
4642,096/A/NBP/2020,2020-05-19,4.1645
4643,097/A/NBP/2020,2020-05-20,4.1619
4644,098/A/NBP/2020,2020-05-21,4.1346
4645,099/A/NBP/2020,2020-05-22,4.1503
4646,100/A/NBP/2020,2020-05-25,4.1428
4647,101/A/NBP/2020,2020-05-26,4.0885
4648,102/A/NBP/2020,2020-05-27,4.0504
4649,103/A/NBP/2020,2020-05-28,4.0244
4650,104/A/NBP/2020,2020-05-29,4.0031
4651,105/A/NBP/2020,2020-06-01,3.968
4652,106/A/NBP/2020,2020-06-02,3.9303
4653,107/A/NBP/2020,2020-06-03,3.9121
4654,108/A/NBP/2020,2020-06-04,3.9573
4655,109/A/NBP/2020,2020-06-05,3.9217
4656,110/A/NBP/2020,2020-06-08,3.9197
4657,111/A/NBP/2020,2020-06-09,3.9453
4658,112/A/NBP/2020,2020-06-10,3.918
4659,113/A/NBP/2020,2020-06-12,3.9299
4660,114/A/NBP/2020,2020-06-15,3.9413
4661,115/A/NBP/2020,2020-06-16,3.9058
4662,116/A/NBP/2020,2020-06-17,3.9532
4663,117/A/NBP/2020,2020-06-18,3.9589
4664,118/A/NBP/2020,2020-06-19,3.9741
4665,119/A/NBP/2020,2020-06-22,3.9667
4666,120/A/NBP/2020,2020-06-23,3.9311
4667,121/A/NBP/2020,2020-06-24,3.9395
4668,122/A/NBP/2020,2020-06-25,3.9623
4669,123/A/NBP/2020,2020-06-26,3.9697
4670,124/A/NBP/2020,2020-06-29,3.9656
4671,125/A/NBP/2020,2020-06-30,3.9806
4672,126/A/NBP/2020,2020-07-01,3.9591
4673,127/A/NBP/2020,2020-07-02,3.9528
4674,128/A/NBP/2020,2020-07-03,3.9764
4675,129/A/NBP/2020,2020-07-06,3.9588
4676,130/A/NBP/2020,2020-07-07,3.9689
4677,131/A/NBP/2020,2020-07-08,3.9666
4678,132/A/NBP/2020,2020-07-09,3.9486
4679,133/A/NBP/2020,2020-07-10,3.9646
4680,134/A/NBP/2020,2020-07-13,3.9564
4681,135/A/NBP/2020,2020-07-14,3.957
4682,136/A/NBP/2020,2020-07-15,3.9117
4683,137/A/NBP/2020,2020-07-16,3.9422
4684,138/A/NBP/2020,2020-07-17,3.9263
4685,139/A/NBP/2020,2020-07-20,3.8997
4686,140/A/NBP/2020,2020-07-21,3.8812
4687,141/A/NBP/2020,2020-07-22,3.8534
4688,142/A/NBP/2020,2020-07-23,3.806
4689,143/A/NBP/2020,2020-07-24,3.8029
4690,144/A/NBP/2020,2020-07-27,3.7643
4691,145/A/NBP/2020,2020-07-28,3.7532
4692,146/A/NBP/2020,2020-07-29,3.761
4693,147/A/NBP/2020,2020-07-30,3.7549
4694,148/A/NBP/2020,2020-07-31,3.7166
4695,149/A/NBP/2020,2020-08-03,3.7499
4696,150/A/NBP/2020,2020-08-04,3.7364
4697,151/A/NBP/2020,2020-08-05,3.7143
4698,152/A/NBP/2020,2020-08-06,3.724
4699,153/A/NBP/2020,2020-08-07,3.7302
4700,154/A/NBP/2020,2020-08-10,3.7393
4701,155/A/NBP/2020,2020-08-11,3.739
4702,156/A/NBP/2020,2020-08-12,3.7558
4703,157/A/NBP/2020,2020-08-13,3.7176
4704,158/A/NBP/2020,2020-08-14,3.7227
4705,159/A/NBP/2020,2020-08-17,3.7076
4706,160/A/NBP/2020,2020-08-18,3.6895
4707,161/A/NBP/2020,2020-08-19,3.6732
4708,162/A/NBP/2020,2020-08-20,3.7164
4709,163/A/NBP/2020,2020-08-21,3.7164
4710,164/A/NBP/2020,2020-08-24,3.7273
4711,165/A/NBP/2020,2020-08-25,3.7144
4712,166/A/NBP/2020,2020-08-26,3.7269
4713,167/A/NBP/2020,2020-08-27,3.7286
4714,168/A/NBP/2020,2020-08-28,3.6983
4715,169/A/NBP/2020,2020-08-31,3.6924
4716,170/A/NBP/2020,2020-09-01,3.6707
4717,171/A/NBP/2020,2020-09-02,3.7191
4718,172/A/NBP/2020,2020-09-03,3.7337
4719,173/A/NBP/2020,2020-09-04,3.7533
4720,174/A/NBP/2020,2020-09-07,3.7666
4721,175/A/NBP/2020,2020-09-08,3.7652
4722,176/A/NBP/2020,2020-09-09,3.7871
4723,177/A/NBP/2020,2020-09-10,3.761
4724,178/A/NBP/2020,2020-09-11,3.7534
4725,179/A/NBP/2020,2020-09-14,3.7522
4726,180/A/NBP/2020,2020-09-15,3.7445
4727,181/A/NBP/2020,2020-09-16,3.7526
4728,182/A/NBP/2020,2020-09-17,3.7713
4729,183/A/NBP/2020,2020-09-18,3.7585
4730,184/A/NBP/2020,2020-09-21,3.7963
4731,185/A/NBP/2020,2020-09-22,3.8359
4732,186/A/NBP/2020,2020-09-23,3.8399
4733,187/A/NBP/2020,2020-09-24,3.8833
4734,188/A/NBP/2020,2020-09-25,3.9016
4735,189/A/NBP/2020,2020-09-28,3.9083
4736,190/A/NBP/2020,2020-09-29,3.9228
4737,191/A/NBP/2020,2020-09-30,3.8658
4738,192/A/NBP/2020,2020-10-01,3.8513
4739,193/A/NBP/2020,2020-10-02,3.8366
4740,194/A/NBP/2020,2020-10-05,3.8252
4741,195/A/NBP/2020,2020-10-06,3.818
4742,196/A/NBP/2020,2020-10-07,3.8126
4743,197/A/NBP/2020,2020-10-08,3.8175
4744,198/A/NBP/2020,2020-10-09,3.7913
4745,199/A/NBP/2020,2020-10-12,3.7927
4746,200/A/NBP/2020,2020-10-13,3.7932
4747,201/A/NBP/2020,2020-10-14,3.8301
4748,202/A/NBP/2020,2020-10-15,3.8904
4749,203/A/NBP/2020,2020-10-16,3.8976
4750,204/A/NBP/2020,2020-10-19,3.8761
4751,205/A/NBP/2020,2020-10-20,3.8926
4752,206/A/NBP/2020,2020-10-21,3.8706
4753,207/A/NBP/2020,2020-10-22,3.8734
4754,208/A/NBP/2020,2020-10-23,3.8665
4755,209/A/NBP/2020,2020-10-26,3.8759
4756,210/A/NBP/2020,2020-10-27,3.886
4757,211/A/NBP/2020,2020-10-28,3.9313
4758,212/A/NBP/2020,2020-10-29,3.9505
4759,213/A/NBP/2020,2020-10-30,3.9563
4760,214/A/NBP/2020,2020-11-02,3.9557
4761,215/A/NBP/2020,2020-11-03,3.9069
4762,216/A/NBP/2020,2020-11-04,3.8996
4763,217/A/NBP/2020,2020-11-05,3.8353
4764,218/A/NBP/2020,2020-11-06,3.8194
4765,219/A/NBP/2020,2020-11-09,3.7787
4766,220/A/NBP/2020,2020-11-10,3.8168
4767,221/A/NBP/2020,2020-11-12,3.7995
4768,222/A/NBP/2020,2020-11-13,3.8015
4769,223/A/NBP/2020,2020-11-16,3.7782
4770,224/A/NBP/2020,2020-11-17,3.7877
4771,225/A/NBP/2020,2020-11-18,3.7621
4772,226/A/NBP/2020,2020-11-19,3.7872
4773,227/A/NBP/2020,2020-11-20,3.7677
4774,228/A/NBP/2020,2020-11-23,3.7616
4775,229/A/NBP/2020,2020-11-24,3.7625
4776,230/A/NBP/2020,2020-11-25,3.7556
4777,231/A/NBP/2020,2020-11-26,3.7586
4778,232/A/NBP/2020,2020-11-27,3.7614
4779,233/A/NBP/2020,2020-11-30,3.7364
4780,234/A/NBP/2020,2020-12-01,3.7367
4781,235/A/NBP/2020,2020-12-02,3.7038
4782,236/A/NBP/2020,2020-12-03,3.6981
4783,237/A/NBP/2020,2020-12-04,3.6765
4784,238/A/NBP/2020,2020-12-07,3.7001
4785,239/A/NBP/2020,2020-12-08,3.6914
4786,240/A/NBP/2020,2020-12-09,3.6657
4787,241/A/NBP/2020,2020-12-10,3.6574
4788,242/A/NBP/2020,2020-12-11,3.663
4789,243/A/NBP/2020,2020-12-14,3.6548
4790,244/A/NBP/2020,2020-12-15,3.6554
4791,245/A/NBP/2020,2020-12-16,3.6334
4792,246/A/NBP/2020,2020-12-17,3.6254
4793,247/A/NBP/2020,2020-12-18,3.6322
4794,248/A/NBP/2020,2020-12-21,3.7082
4795,249/A/NBP/2020,2020-12-22,3.6921
4796,250/A/NBP/2020,2020-12-23,3.6919
4797,251/A/NBP/2020,2020-12-24,3.6981
4798,252/A/NBP/2020,2020-12-28,3.6639
4799,253/A/NBP/2020,2020-12-29,3.6778
4800,254/A/NBP/2020,2020-12-30,3.6901
4801,255/A/NBP/2020,2020-12-31,3.7584
4802,001/A/NBP/2021,2021-01-04,3.6998
4803,002/A/NBP/2021,2021-01-05,3.7031
4804,003/A/NBP/2021,2021-01-07,3.6656
4805,004/A/NBP/2021,2021-01-08,3.6919
4806,005/A/NBP/2021,2021-01-11,3.7271
4807,006/A/NBP/2021,2021-01-12,3.7188
4808,007/A/NBP/2021,2021-01-13,3.7142
4809,008/A/NBP/2021,2021-01-14,3.7323
4810,009/A/NBP/2021,2021-01-15,3.7466
4811,010/A/NBP/2021,2021-01-18,3.7699
4812,011/A/NBP/2021,2021-01-19,3.7416
4813,012/A/NBP/2021,2021-01-20,3.7303
4814,013/A/NBP/2021,2021-01-21,3.7312
4815,014/A/NBP/2021,2021-01-22,3.7255
4816,015/A/NBP/2021,2021-01-25,3.7402
4817,016/A/NBP/2021,2021-01-26,3.7512
4818,017/A/NBP/2021,2021-01-27,3.7507
4819,018/A/NBP/2021,2021-01-28,3.7566
4820,019/A/NBP/2021,2021-01-29,3.746
4821,020/A/NBP/2021,2021-02-01,3.7323
4822,021/A/NBP/2021,2021-02-02,3.7311
4823,022/A/NBP/2021,2021-02-03,3.7352
4824,023/A/NBP/2021,2021-02-04,3.7509
4825,024/A/NBP/2021,2021-02-05,3.7554
4826,025/A/NBP/2021,2021-02-08,3.7301
4827,026/A/NBP/2021,2021-02-09,3.6972
4828,027/A/NBP/2021,2021-02-10,3.6973
4829,028/A/NBP/2021,2021-02-11,3.7117
4830,029/A/NBP/2021,2021-02-12,3.7186
4831,030/A/NBP/2021,2021-02-15,3.6949
4832,031/A/NBP/2021,2021-02-16,3.694
4833,032/A/NBP/2021,2021-02-17,3.7287
4834,033/A/NBP/2021,2021-02-18,3.7152
4835,034/A/NBP/2021,2021-02-19,3.6997
4836,035/A/NBP/2021,2021-02-22,3.7135
4837,036/A/NBP/2021,2021-02-23,3.7117
4838,037/A/NBP/2021,2021-02-24,3.7145
4839,038/A/NBP/2021,2021-02-25,3.6943
4840,039/A/NBP/2021,2021-02-26,3.7247
4841,040/A/NBP/2021,2021-03-01,3.7572
4842,041/A/NBP/2021,2021-03-02,3.7765
4843,042/A/NBP/2021,2021-03-03,3.7509
4844,043/A/NBP/2021,2021-03-04,3.7851
4845,044/A/NBP/2021,2021-03-05,3.8393
4846,045/A/NBP/2021,2021-03-08,3.8665
4847,046/A/NBP/2021,2021-03-09,3.8507
4848,047/A/NBP/2021,2021-03-10,3.842
4849,048/A/NBP/2021,2021-03-11,3.8287
4850,049/A/NBP/2021,2021-03-12,3.8521
4851,050/A/NBP/2021,2021-03-15,3.8429
4852,051/A/NBP/2021,2021-03-16,3.8519
4853,052/A/NBP/2021,2021-03-17,3.8676
4854,053/A/NBP/2021,2021-03-18,3.8705
4855,054/A/NBP/2021,2021-03-19,3.8865
4856,055/A/NBP/2021,2021-03-22,3.8768
4857,056/A/NBP/2021,2021-03-23,3.8746
4858,057/A/NBP/2021,2021-03-24,3.9098
4859,058/A/NBP/2021,2021-03-25,3.9253
4860,059/A/NBP/2021,2021-03-26,3.9307
4861,060/A/NBP/2021,2021-03-29,3.957
4862,061/A/NBP/2021,2021-03-30,3.9604
4863,062/A/NBP/2021,2021-03-31,3.9676
4864,063/A/NBP/2021,2021-04-01,3.9428
4865,064/A/NBP/2021,2021-04-02,3.8986
4866,065/A/NBP/2021,2021-04-06,3.8973
4867,066/A/NBP/2021,2021-04-07,3.8611
4868,067/A/NBP/2021,2021-04-08,3.8365
4869,068/A/NBP/2021,2021-04-09,3.8208
4870,069/A/NBP/2021,2021-04-12,3.8144
4871,070/A/NBP/2021,2021-04-13,3.8342
4872,071/A/NBP/2021,2021-04-14,3.8065
4873,072/A/NBP/2021,2021-04-15,3.8014
4874,073/A/NBP/2021,2021-04-16,3.7978
4875,074/A/NBP/2021,2021-04-19,3.7816
4876,075/A/NBP/2021,2021-04-20,3.7737
4877,076/A/NBP/2021,2021-04-21,3.795
4878,077/A/NBP/2021,2021-04-22,3.7885
4879,078/A/NBP/2021,2021-04-23,3.7855
4880,079/A/NBP/2021,2021-04-26,3.7657
4881,080/A/NBP/2021,2021-04-27,3.7826
4882,081/A/NBP/2021,2021-04-28,3.7939
4883,082/A/NBP/2021,2021-04-29,3.7786
4884,083/A/NBP/2021,2021-04-30,3.7746
4885,084/A/NBP/2021,2021-05-04,3.794
4886,085/A/NBP/2021,2021-05-05,3.8136
4887,086/A/NBP/2021,2021-05-06,3.8066
4888,087/A/NBP/2021,2021-05-07,3.7861
4889,088/A/NBP/2021,2021-05-10,3.7493
4890,089/A/NBP/2021,2021-05-11,3.7514
4891,090/A/NBP/2021,2021-05-12,3.7456
4892,091/A/NBP/2021,2021-05-13,3.7675
4893,092/A/NBP/2021,2021-05-14,3.7374
4894,093/A/NBP/2021,2021-05-17,3.7288
4895,094/A/NBP/2021,2021-05-18,3.705
4896,095/A/NBP/2021,2021-05-19,3.7087
4897,096/A/NBP/2021,2021-05-20,3.7077
4898,097/A/NBP/2021,2021-05-21,3.6778
4899,098/A/NBP/2021,2021-05-24,3.6795
4900,099/A/NBP/2021,2021-05-25,3.6549
4901,100/A/NBP/2021,2021-05-26,3.6691
4902,101/A/NBP/2021,2021-05-27,3.6929
4903,102/A/NBP/2021,2021-05-28,3.6766
4904,103/A/NBP/2021,2021-05-31,3.6724
4905,104/A/NBP/2021,2021-06-01,3.659
4906,105/A/NBP/2021,2021-06-02,3.6659
4907,106/A/NBP/2021,2021-06-04,3.6931
4908,107/A/NBP/2021,2021-06-07,3.6656
4909,108/A/NBP/2021,2021-06-08,3.669
4910,109/A/NBP/2021,2021-06-09,3.6545
4911,110/A/NBP/2021,2021-06-10,3.6821
4912,111/A/NBP/2021,2021-06-11,3.6759
4913,112/A/NBP/2021,2021-06-14,3.7185
4914,113/A/NBP/2021,2021-06-15,3.7349
4915,114/A/NBP/2021,2021-06-16,3.7336
4916,115/A/NBP/2021,2021-06-17,3.7931
4917,116/A/NBP/2021,2021-06-18,3.8198
4918,117/A/NBP/2021,2021-06-21,3.8214
4919,118/A/NBP/2021,2021-06-22,3.8132
4920,119/A/NBP/2021,2021-06-23,3.7878
4921,120/A/NBP/2021,2021-06-24,3.7986
4922,121/A/NBP/2021,2021-06-25,3.7749
4923,122/A/NBP/2021,2021-06-28,3.7762
4924,123/A/NBP/2021,2021-06-29,3.7914
4925,124/A/NBP/2021,2021-06-30,3.8035
4926,125/A/NBP/2021,2021-07-01,3.8149
4927,126/A/NBP/2021,2021-07-02,3.8263
4928,127/A/NBP/2021,2021-07-05,3.7979
4929,128/A/NBP/2021,2021-07-06,3.8021
4930,129/A/NBP/2021,2021-07-07,3.8225
4931,130/A/NBP/2021,2021-07-08,3.8408
4932,131/A/NBP/2021,2021-07-09,3.8427
4933,132/A/NBP/2021,2021-07-12,3.8378
4934,133/A/NBP/2021,2021-07-13,3.8533
4935,134/A/NBP/2021,2021-07-14,3.8955
4936,135/A/NBP/2021,2021-07-15,3.8629
4937,136/A/NBP/2021,2021-07-16,3.8808
4938,137/A/NBP/2021,2021-07-19,3.8968
4939,138/A/NBP/2021,2021-07-20,3.9012
4940,139/A/NBP/2021,2021-07-21,3.9035
4941,140/A/NBP/2021,2021-07-22,3.8801
4942,141/A/NBP/2021,2021-07-23,3.8851
4943,142/A/NBP/2021,2021-07-26,3.8915
4944,143/A/NBP/2021,2021-07-27,3.9017
4945,144/A/NBP/2021,2021-07-28,3.8849
4946,145/A/NBP/2021,2021-07-29,3.8617
4947,146/A/NBP/2021,2021-07-30,3.841
4948,147/A/NBP/2021,2021-08-02,3.8377
4949,148/A/NBP/2021,2021-08-03,3.8315
4950,149/A/NBP/2021,2021-08-04,3.8366
4951,150/A/NBP/2021,2021-08-05,3.8485
4952,151/A/NBP/2021,2021-08-06,3.8519
4953,152/A/NBP/2021,2021-08-09,3.8885
4954,153/A/NBP/2021,2021-08-10,3.8937
4955,154/A/NBP/2021,2021-08-11,3.9148
4956,155/A/NBP/2021,2021-08-12,3.9074
4957,156/A/NBP/2021,2021-08-13,3.8934
4958,157/A/NBP/2021,2021-08-16,3.873
4959,158/A/NBP/2021,2021-08-17,3.8797
4960,159/A/NBP/2021,2021-08-18,3.8861
4961,160/A/NBP/2021,2021-08-19,3.9226
4962,161/A/NBP/2021,2021-08-20,3.9301
4963,162/A/NBP/2021,2021-08-23,3.9107
4964,163/A/NBP/2021,2021-08-24,3.9086
4965,164/A/NBP/2021,2021-08-25,3.8869
4966,165/A/NBP/2021,2021-08-26,3.8912
4967,166/A/NBP/2021,2021-08-27,3.8978
4968,167/A/NBP/2021,2021-08-30,3.8724
4969,168/A/NBP/2021,2021-08-31,3.8386
4970,169/A/NBP/2021,2021-09-01,3.8238
4971,170/A/NBP/2021,2021-09-02,3.8044
4972,171/A/NBP/2021,2021-09-03,3.7998
4973,172/A/NBP/2021,2021-09-06,3.8041
4974,173/A/NBP/2021,2021-09-07,3.8041
4975,174/A/NBP/2021,2021-09-08,3.8213
4976,175/A/NBP/2021,2021-09-09,3.8292
