,no,effectiveDate,mid
1450,187/A/NBP/2007,2007-09-26,2.2868
1451,188/A/NBP/2007,2007-09-27,2.2816
1452,189/A/NBP/2007,2007-09-28,2.2762
1453,190/A/NBP/2007,2007-10-01,2.2663
1454,191/A/NBP/2007,2007-10-02,2.2651
1455,192/A/NBP/2007,2007-10-03,2.2649
1456,193/A/NBP/2007,2007-10-04,2.269
1457,194/A/NBP/2007,2007-10-05,2.2664
1458,195/A/NBP/2007,2007-10-08,2.251
1459,196/A/NBP/2007,2007-10-09,2.2536
1460,197/A/NBP/2007,2007-10-10,2.2423
1461,198/A/NBP/2007,2007-10-11,2.2379
1462,199/A/NBP/2007,2007-10-12,2.223
1463,200/A/NBP/2007,2007-10-15,2.2162
1464,201/A/NBP/2007,2007-10-16,2.2176
1465,202/A/NBP/2007,2007-10-17,2.2136
1466,203/A/NBP/2007,2007-10-18,2.2183
1467,204/A/NBP/2007,2007-10-19,2.2002
1468,205/A/NBP/2007,2007-10-22,2.2116
1469,206/A/NBP/2007,2007-10-23,2.1927
1470,207/A/NBP/2007,2007-10-24,2.1873
1471,208/A/NBP/2007,2007-10-25,2.1824
1472,209/A/NBP/2007,2007-10-26,2.1665
1473,210/A/NBP/2007,2007-10-29,2.1615
1474,211/A/NBP/2007,2007-10-30,2.1635
1475,212/A/NBP/2007,2007-10-31,2.1658
1476,213/A/NBP/2007,2007-11-02,2.1836
1477,214/A/NBP/2007,2007-11-05,2.1817
1478,215/A/NBP/2007,2007-11-06,2.1811
1479,216/A/NBP/2007,2007-11-07,2.1823
1480,217/A/NBP/2007,2007-11-08,2.1942
1481,218/A/NBP/2007,2007-11-09,2.1957
1482,219/A/NBP/2007,2007-11-12,2.2134
1483,220/A/NBP/2007,2007-11-13,2.2196
1484,221/A/NBP/2007,2007-11-14,2.2076
1485,222/A/NBP/2007,2007-11-15,2.2287
1486,223/A/NBP/2007,2007-11-16,2.2385
1487,224/A/NBP/2007,2007-11-19,2.239
1488,225/A/NBP/2007,2007-11-20,2.2498
1489,226/A/NBP/2007,2007-11-21,2.2527
1490,227/A/NBP/2007,2007-11-22,2.2554
1491,228/A/NBP/2007,2007-11-23,2.2567
1492,229/A/NBP/2007,2007-11-26,2.2458
1493,230/A/NBP/2007,2007-11-27,2.2603
1494,231/A/NBP/2007,2007-11-28,2.2293
1495,232/A/NBP/2007,2007-11-29,2.2114
1496,233/A/NBP/2007,2007-11-30,2.1943
1497,234/A/NBP/2007,2007-12-03,2.1903
1498,235/A/NBP/2007,2007-12-04,2.1908
1499,236/A/NBP/2007,2007-12-05,2.1888
1500,237/A/NBP/2007,2007-12-06,2.1749
1501,238/A/NBP/2007,2007-12-07,2.1688
1502,239/A/NBP/2007,2007-12-10,2.1616
1503,240/A/NBP/2007,2007-12-11,2.1474
1504,241/A/NBP/2007,2007-12-12,2.1525
1505,242/A/NBP/2007,2007-12-13,2.1459
1506,243/A/NBP/2007,2007-12-14,2.1586
1507,244/A/NBP/2007,2007-12-17,2.1837
1508,245/A/NBP/2007,2007-12-18,2.1801
1509,246/A/NBP/2007,2007-12-19,2.179
1510,247/A/NBP/2007,2007-12-20,2.184
1511,248/A/NBP/2007,2007-12-21,2.1784
1512,249/A/NBP/2007,2007-12-24,2.1708
1513,250/A/NBP/2007,2007-12-27,2.1681
1514,251/A/NBP/2007,2007-12-28,2.1694
1515,252/A/NBP/2007,2007-12-31,2.1614
1516,1/A/NBP/2008,2008-01-02,2.1737
1517,2/A/NBP/2008,2008-01-03,2.1989
1518,3/A/NBP/2008,2008-01-04,2.2034
1519,4/A/NBP/2008,2008-01-07,2.197
1520,5/A/NBP/2008,2008-01-08,2.1926
1521,6/A/NBP/2008,2008-01-09,2.1964
1522,7/A/NBP/2008,2008-01-10,2.2
1523,8/A/NBP/2008,2008-01-11,2.1979
1524,9/A/NBP/2008,2008-01-14,2.2044
1525,10/A/NBP/2008,2008-01-15,2.2024
1526,11/A/NBP/2008,2008-01-16,2.2302
1527,12/A/NBP/2008,2008-01-17,2.224
1528,13/A/NBP/2008,2008-01-18,2.2465
1529,14/A/NBP/2008,2008-01-21,2.2753
1530,15/A/NBP/2008,2008-01-22,2.2827
1531,16/A/NBP/2008,2008-01-23,2.271
1532,17/A/NBP/2008,2008-01-24,2.2731
1533,18/A/NBP/2008,2008-01-25,2.2433
1534,19/A/NBP/2008,2008-01-28,2.2565
1535,20/A/NBP/2008,2008-01-29,2.2416
1536,21/A/NBP/2008,2008-01-30,2.2445
1537,22/A/NBP/2008,2008-01-31,2.2562
1538,23/A/NBP/2008,2008-02-01,2.2418
1539,24/A/NBP/2008,2008-02-04,2.2079
1540,25/A/NBP/2008,2008-02-05,2.2097
1541,26/A/NBP/2008,2008-02-06,2.2385
1542,27/A/NBP/2008,2008-02-07,2.2449
1543,28/A/NBP/2008,2008-02-08,2.2596
1544,29/A/NBP/2008,2008-02-11,2.2716
1545,30/A/NBP/2008,2008-02-12,2.2581
1546,31/A/NBP/2008,2008-02-13,2.2402
1547,32/A/NBP/2008,2008-02-14,2.2208
1548,33/A/NBP/2008,2008-02-15,2.2342
1549,34/A/NBP/2008,2008-02-18,2.221
1550,35/A/NBP/2008,2008-02-19,2.2172
1551,36/A/NBP/2008,2008-02-20,2.2196
1552,37/A/NBP/2008,2008-02-21,2.209
1553,38/A/NBP/2008,2008-02-22,2.2155
1554,39/A/NBP/2008,2008-02-25,2.206
1555,40/A/NBP/2008,2008-02-26,2.1871
1556,41/A/NBP/2008,2008-02-27,2.1993
1557,42/A/NBP/2008,2008-02-28,2.1941
1558,43/A/NBP/2008,2008-02-29,2.2083
1559,44/A/NBP/2008,2008-03-03,2.2402
1560,45/A/NBP/2008,2008-03-04,2.2303
1561,46/A/NBP/2008,2008-03-05,2.232
1562,47/A/NBP/2008,2008-03-06,2.2373
1563,48/A/NBP/2008,2008-03-07,2.2722
1564,49/A/NBP/2008,2008-03-10,2.2717
1565,50/A/NBP/2008,2008-03-11,2.2593
1566,51/A/NBP/2008,2008-03-12,2.2246
1567,52/A/NBP/2008,2008-03-13,2.2548
1568,53/A/NBP/2008,2008-03-14,2.2436
1569,54/A/NBP/2008,2008-03-17,2.2957
1570,55/A/NBP/2008,2008-03-18,2.2727
1571,56/A/NBP/2008,2008-03-19,2.2646
1572,57/A/NBP/2008,2008-03-20,2.253
1573,58/A/NBP/2008,2008-03-21,2.2675
1574,59/A/NBP/2008,2008-03-25,2.2392
1575,60/A/NBP/2008,2008-03-26,2.2486
1576,61/A/NBP/2008,2008-03-27,2.2441
1577,62/A/NBP/2008,2008-03-28,2.2444
1578,63/A/NBP/2008,2008-03-31,2.2446
1579,64/A/NBP/2008,2008-04-01,2.231
1580,65/A/NBP/2008,2008-04-02,2.21
1581,66/A/NBP/2008,2008-04-03,2.1972
1582,67/A/NBP/2008,2008-04-04,2.1996
1583,68/A/NBP/2008,2008-04-07,2.1763
1584,69/A/NBP/2008,2008-04-08,2.1816
1585,70/A/NBP/2008,2008-04-09,2.1729
1586,71/A/NBP/2008,2008-04-10,2.1924
1587,72/A/NBP/2008,2008-04-11,2.1532
1588,73/A/NBP/2008,2008-04-14,2.17
1589,74/A/NBP/2008,2008-04-15,2.157
1590,75/A/NBP/2008,2008-04-16,2.1437
1591,76/A/NBP/2008,2008-04-17,2.1529
1592,77/A/NBP/2008,2008-04-18,2.1377
1593,78/A/NBP/2008,2008-04-21,2.1333
1594,79/A/NBP/2008,2008-04-22,2.1278
1595,80/A/NBP/2008,2008-04-23,2.1198
1596,81/A/NBP/2008,2008-04-24,2.1192
1597,82/A/NBP/2008,2008-04-25,2.1196
1598,83/A/NBP/2008,2008-04-28,2.1294
1599,84/A/NBP/2008,2008-04-29,2.1337
1600,85/A/NBP/2008,2008-04-30,2.1437
1601,86/A/NBP/2008,2008-05-02,2.1269
1602,87/A/NBP/2008,2008-05-05,2.1099
1603,88/A/NBP/2008,2008-05-06,2.1126
1604,89/A/NBP/2008,2008-05-07,2.101
1605,90/A/NBP/2008,2008-05-08,2.1134
1606,91/A/NBP/2008,2008-05-09,2.1106
1607,92/A/NBP/2008,2008-05-12,2.0979
1608,93/A/NBP/2008,2008-05-13,2.0889
1609,94/A/NBP/2008,2008-05-14,2.0778
1610,95/A/NBP/2008,2008-05-15,2.0815
1611,96/A/NBP/2008,2008-05-16,2.0772
1612,97/A/NBP/2008,2008-05-19,2.0773
1613,98/A/NBP/2008,2008-05-20,2.0823
1614,99/A/NBP/2008,2008-05-21,2.081
1615,100/A/NBP/2008,2008-05-23,2.1069
1616,101/A/NBP/2008,2008-05-26,2.1052
1617,102/A/NBP/2008,2008-05-27,2.1052
1618,103/A/NBP/2008,2008-05-28,2.0952
1619,104/A/NBP/2008,2008-05-29,2.0771
1620,105/A/NBP/2008,2008-05-30,2.0767
1621,106/A/NBP/2008,2008-06-02,2.0915
1622,107/A/NBP/2008,2008-06-03,2.1002
1623,108/A/NBP/2008,2008-06-04,2.1001
1624,109/A/NBP/2008,2008-06-05,2.0861
1625,110/A/NBP/2008,2008-06-06,2.0895
1626,111/A/NBP/2008,2008-06-09,2.1047
1627,112/A/NBP/2008,2008-06-10,2.1004
1628,113/A/NBP/2008,2008-06-11,2.0912
1629,114/A/NBP/2008,2008-06-12,2.1066
1630,115/A/NBP/2008,2008-06-13,2.1063
1631,116/A/NBP/2008,2008-06-16,2.0996
1632,117/A/NBP/2008,2008-06-17,2.0958
1633,118/A/NBP/2008,2008-06-18,2.0872
1634,119/A/NBP/2008,2008-06-19,2.084
1635,120/A/NBP/2008,2008-06-20,2.079
1636,121/A/NBP/2008,2008-06-23,2.0785
1637,122/A/NBP/2008,2008-06-24,2.0748
1638,123/A/NBP/2008,2008-06-25,2.0702
1639,124/A/NBP/2008,2008-06-26,2.073
1640,125/A/NBP/2008,2008-06-27,2.0972
1641,126/A/NBP/2008,2008-06-30,2.0907
1642,127/A/NBP/2008,2008-07-01,2.0881
1643,128/A/NBP/2008,2008-07-02,2.0815
1644,129/A/NBP/2008,2008-07-03,2.0829
1645,130/A/NBP/2008,2008-07-04,2.0663
1646,131/A/NBP/2008,2008-07-07,2.0554
1647,132/A/NBP/2008,2008-07-08,2.055
1648,133/A/NBP/2008,2008-07-09,2.0265
1649,134/A/NBP/2008,2008-07-10,2.0182
1650,135/A/NBP/2008,2008-07-11,2.0137
1651,136/A/NBP/2008,2008-07-14,2.0068
1652,137/A/NBP/2008,2008-07-15,2.0248
1653,138/A/NBP/2008,2008-07-16,2.0132
1654,139/A/NBP/2008,2008-07-17,2.0001
1655,140/A/NBP/2008,2008-07-18,1.9899
1656,141/A/NBP/2008,2008-07-21,1.9833
1657,142/A/NBP/2008,2008-07-22,1.9911
1658,143/A/NBP/2008,2008-07-23,2.0014
1659,144/A/NBP/2008,2008-07-24,1.9906
1660,145/A/NBP/2008,2008-07-25,1.9741
1661,146/A/NBP/2008,2008-07-28,1.9707
1662,147/A/NBP/2008,2008-07-29,1.9821
1663,148/A/NBP/2008,2008-07-30,1.9668
1664,149/A/NBP/2008,2008-07-31,1.9596
1665,150/A/NBP/2008,2008-08-01,1.9723
1666,151/A/NBP/2008,2008-08-04,1.9651
1667,152/A/NBP/2008,2008-08-05,1.9735
1668,153/A/NBP/2008,2008-08-06,1.9834
1669,154/A/NBP/2008,2008-08-07,1.9875
1670,155/A/NBP/2008,2008-08-08,2.0036
1671,156/A/NBP/2008,2008-08-11,2.0114
1672,157/A/NBP/2008,2008-08-12,2.0237
1673,158/A/NBP/2008,2008-08-13,2.0145
1674,159/A/NBP/2008,2008-08-14,2.0458
1675,160/A/NBP/2008,2008-08-18,2.0659
1676,161/A/NBP/2008,2008-08-19,2.0699
1677,162/A/NBP/2008,2008-08-20,2.0457
1678,163/A/NBP/2008,2008-08-21,2.0491
1679,164/A/NBP/2008,2008-08-22,2.038
1680,165/A/NBP/2008,2008-08-25,2.0441
1681,166/A/NBP/2008,2008-08-26,2.0492
1682,167/A/NBP/2008,2008-08-27,2.0649
1683,168/A/NBP/2008,2008-08-28,2.0754
1684,169/A/NBP/2008,2008-08-29,2.0723
1685,170/A/NBP/2008,2008-09-01,2.0745
1686,171/A/NBP/2008,2008-09-02,2.0831
1687,172/A/NBP/2008,2008-09-03,2.0963
1688,173/A/NBP/2008,2008-09-04,2.111
1689,174/A/NBP/2008,2008-09-05,2.1636
1690,175/A/NBP/2008,2008-09-08,2.1626
1691,176/A/NBP/2008,2008-09-09,2.1682
1692,177/A/NBP/2008,2008-09-10,2.1752
1693,178/A/NBP/2008,2008-09-11,2.1508
1694,179/A/NBP/2008,2008-09-12,2.0992
1695,180/A/NBP/2008,2008-09-15,2.1161
1696,181/A/NBP/2008,2008-09-16,2.1455
1697,182/A/NBP/2008,2008-09-17,2.0959
1698,183/A/NBP/2008,2008-09-18,2.1259
1699,184/A/NBP/2008,2008-09-19,2.0791
1700,185/A/NBP/2008,2008-09-22,2.0478
1701,186/A/NBP/2008,2008-09-23,2.0771
1702,187/A/NBP/2008,2008-09-24,2.073
1703,188/A/NBP/2008,2008-09-25,2.0914
1704,189/A/NBP/2008,2008-09-26,2.1118
1705,190/A/NBP/2008,2008-09-29,2.1412
1706,191/A/NBP/2008,2008-09-30,2.1587
1707,192/A/NBP/2008,2008-10-01,2.1377
1708,193/A/NBP/2008,2008-10-02,2.1624
1709,194/A/NBP/2008,2008-10-03,2.1796
1710,195/A/NBP/2008,2008-10-06,2.2159
1711,196/A/NBP/2008,2008-10-07,2.2273
1712,197/A/NBP/2008,2008-10-08,2.2546
1713,198/A/NBP/2008,2008-10-09,2.2038
1714,199/A/NBP/2008,2008-10-10,2.3326
1715,200/A/NBP/2008,2008-10-13,2.3051
1716,201/A/NBP/2008,2008-10-14,2.259
1717,202/A/NBP/2008,2008-10-15,2.2794
1718,203/A/NBP/2008,2008-10-16,2.319
1719,204/A/NBP/2008,2008-10-17,2.3349
1720,205/A/NBP/2008,2008-10-20,2.3182
1721,206/A/NBP/2008,2008-10-21,2.3559
1722,207/A/NBP/2008,2008-10-22,2.4742
1723,208/A/NBP/2008,2008-10-23,2.553
1724,209/A/NBP/2008,2008-10-24,2.6917
1725,210/A/NBP/2008,2008-10-27,2.6485
1726,211/A/NBP/2008,2008-10-28,2.5575
1727,212/A/NBP/2008,2008-10-29,2.4798
1728,213/A/NBP/2008,2008-10-30,2.4159
1729,214/A/NBP/2008,2008-10-31,2.4803
1730,215/A/NBP/2008,2008-11-03,2.393
1731,216/A/NBP/2008,2008-11-04,2.3862
1732,217/A/NBP/2008,2008-11-05,2.3402
1733,218/A/NBP/2008,2008-11-06,2.3637
1734,219/A/NBP/2008,2008-11-07,2.4272
1735,220/A/NBP/2008,2008-11-10,2.4171
1736,221/A/NBP/2008,2008-11-12,2.5334
1737,222/A/NBP/2008,2008-11-13,2.519
1738,223/A/NBP/2008,2008-11-14,2.4738
1739,224/A/NBP/2008,2008-11-17,2.4691
1740,225/A/NBP/2008,2008-11-18,2.553
1741,226/A/NBP/2008,2008-11-19,2.5266
1742,227/A/NBP/2008,2008-11-20,2.5442
1743,228/A/NBP/2008,2008-11-21,2.4711
1744,229/A/NBP/2008,2008-11-24,2.5193
1745,230/A/NBP/2008,2008-11-25,2.4837
1746,231/A/NBP/2008,2008-11-26,2.4474
1747,232/A/NBP/2008,2008-11-27,2.4257
1748,233/A/NBP/2008,2008-11-28,2.4273
1749,234/A/NBP/2008,2008-12-01,2.509
1750,235/A/NBP/2008,2008-12-02,2.5172
1751,236/A/NBP/2008,2008-12-03,2.5139
1752,237/A/NBP/2008,2008-12-04,2.5316
1753,238/A/NBP/2008,2008-12-05,2.5359
1754,239/A/NBP/2008,2008-12-08,2.4793
1755,240/A/NBP/2008,2008-12-09,2.5234
1756,241/A/NBP/2008,2008-12-10,2.5388
1757,242/A/NBP/2008,2008-12-11,2.5383
1758,243/A/NBP/2008,2008-12-12,2.5229
1759,244/A/NBP/2008,2008-12-15,2.5225
1760,245/A/NBP/2008,2008-12-16,2.564
1761,246/A/NBP/2008,2008-12-17,2.5978
1762,247/A/NBP/2008,2008-12-18,2.7256
1763,248/A/NBP/2008,2008-12-19,2.6672
1764,249/A/NBP/2008,2008-12-22,2.6693
1765,250/A/NBP/2008,2008-12-23,2.7018
1766,251/A/NBP/2008,2008-12-24,2.7175
1767,252/A/NBP/2008,2008-12-29,2.7853
1768,253/A/NBP/2008,2008-12-30,2.7618
1769,254/A/NBP/2008,2008-12-31,2.8014
1770,1/A/NBP/2009,2009-01-02,2.805
1771,2/A/NBP/2009,2009-01-05,2.7297
1772,3/A/NBP/2009,2009-01-06,2.7061
1773,4/A/NBP/2009,2009-01-07,2.6131
1774,5/A/NBP/2009,2009-01-08,2.6841
1775,6/A/NBP/2009,2009-01-09,2.7067
1776,7/A/NBP/2009,2009-01-12,2.6904
1777,8/A/NBP/2009,2009-01-13,2.7918
1778,9/A/NBP/2009,2009-01-14,2.8001
1779,10/A/NBP/2009,2009-01-15,2.8696
1780,11/A/NBP/2009,2009-01-16,2.7995
1781,12/A/NBP/2009,2009-01-19,2.8976
1782,13/A/NBP/2009,2009-01-20,2.9162
1783,14/A/NBP/2009,2009-01-21,2.9376
1784,15/A/NBP/2009,2009-01-22,2.8582
1785,16/A/NBP/2009,2009-01-23,2.9466
1786,17/A/NBP/2009,2009-01-26,2.919
1787,18/A/NBP/2009,2009-01-27,2.8697
1788,19/A/NBP/2009,2009-01-28,2.8928
1789,20/A/NBP/2009,2009-01-29,2.9115
1790,21/A/NBP/2009,2009-01-30,2.9907
1791,22/A/NBP/2009,2009-02-02,2.9883
1792,23/A/NBP/2009,2009-02-03,3.0261
1793,24/A/NBP/2009,2009-02-04,3.1316
1794,25/A/NBP/2009,2009-02-05,3.1137
1795,26/A/NBP/2009,2009-02-06,3.0427
1796,27/A/NBP/2009,2009-02-09,3.0201
1797,28/A/NBP/2009,2009-02-10,2.9773
1798,29/A/NBP/2009,2009-02-11,3.0324
1799,30/A/NBP/2009,2009-02-12,3.0784
1800,31/A/NBP/2009,2009-02-13,3.0981
1801,32/A/NBP/2009,2009-02-16,3.1967
1802,33/A/NBP/2009,2009-02-17,3.2655
1803,34/A/NBP/2009,2009-02-18,3.3167
1804,35/A/NBP/2009,2009-02-19,3.1424
1805,36/A/NBP/2009,2009-02-20,3.1882
1806,37/A/NBP/2009,2009-02-23,3.1595
1807,38/A/NBP/2009,2009-02-24,3.1657
1808,39/A/NBP/2009,2009-02-25,3.1336
1809,40/A/NBP/2009,2009-02-26,3.171
1810,41/A/NBP/2009,2009-02-27,3.1355
1811,42/A/NBP/2009,2009-03-02,3.2069
1812,43/A/NBP/2009,2009-03-03,3.2057
1813,44/A/NBP/2009,2009-03-04,3.2082
1814,45/A/NBP/2009,2009-03-05,3.1763
1815,46/A/NBP/2009,2009-03-06,3.2391
1816,47/A/NBP/2009,2009-03-09,3.2316
1817,48/A/NBP/2009,2009-03-10,3.2284
1818,49/A/NBP/2009,2009-03-11,3.1213
1819,50/A/NBP/2009,2009-03-12,3.1266
1820,51/A/NBP/2009,2009-03-13,2.9292
1821,52/A/NBP/2009,2009-03-16,2.9213
1822,53/A/NBP/2009,2009-03-17,2.9027
1823,54/A/NBP/2009,2009-03-18,2.9525
1824,55/A/NBP/2009,2009-03-19,2.9473
1825,56/A/NBP/2009,2009-03-20,3.0368
1826,57/A/NBP/2009,2009-03-23,2.9777
1827,58/A/NBP/2009,2009-03-24,2.9645
1828,59/A/NBP/2009,2009-03-25,2.9937
1829,60/A/NBP/2009,2009-03-26,2.9845
1830,61/A/NBP/2009,2009-03-27,3.0051
1831,62/A/NBP/2009,2009-03-30,3.114
1832,63/A/NBP/2009,2009-03-31,3.1001
1833,64/A/NBP/2009,2009-04-01,3.0747
1834,65/A/NBP/2009,2009-04-02,2.9471
1835,66/A/NBP/2009,2009-04-03,2.9169
1836,67/A/NBP/2009,2009-04-06,2.891
1837,68/A/NBP/2009,2009-04-07,2.9663
1838,69/A/NBP/2009,2009-04-08,2.9727
1839,70/A/NBP/2009,2009-04-09,2.9132
1840,71/A/NBP/2009,2009-04-10,2.8662
1841,72/A/NBP/2009,2009-04-14,2.8898
1842,73/A/NBP/2009,2009-04-15,2.7978
1843,74/A/NBP/2009,2009-04-16,2.8421
1844,75/A/NBP/2009,2009-04-17,2.8181
1845,76/A/NBP/2009,2009-04-20,2.8737
1846,77/A/NBP/2009,2009-04-21,2.9266
1847,78/A/NBP/2009,2009-04-22,2.9266
1848,79/A/NBP/2009,2009-04-23,2.9051
1849,80/A/NBP/2009,2009-04-24,2.9621
1850,81/A/NBP/2009,2009-04-27,3.009
1851,82/A/NBP/2009,2009-04-28,3.0361
1852,83/A/NBP/2009,2009-04-29,2.9558
1853,84/A/NBP/2009,2009-04-30,2.9044
1854,85/A/NBP/2009,2009-05-04,2.9068
1855,86/A/NBP/2009,2009-05-05,2.8753
1856,87/A/NBP/2009,2009-05-06,2.9134
1857,88/A/NBP/2009,2009-05-07,2.8649
1858,89/A/NBP/2009,2009-05-08,2.8742
1859,90/A/NBP/2009,2009-05-11,2.902
1860,91/A/NBP/2009,2009-05-12,2.9166
1861,92/A/NBP/2009,2009-05-13,2.9147
1862,93/A/NBP/2009,2009-05-14,2.97
1863,94/A/NBP/2009,2009-05-15,2.9768
1864,95/A/NBP/2009,2009-05-18,2.9576
1865,96/A/NBP/2009,2009-05-19,2.8931
1866,97/A/NBP/2009,2009-05-20,2.8802
1867,98/A/NBP/2009,2009-05-21,2.9096
1868,99/A/NBP/2009,2009-05-22,2.8966
1869,100/A/NBP/2009,2009-05-25,2.907
1870,101/A/NBP/2009,2009-05-26,2.9277
1871,102/A/NBP/2009,2009-05-27,2.9259
1872,103/A/NBP/2009,2009-05-28,2.9678
1873,104/A/NBP/2009,2009-05-29,2.9438
1874,105/A/NBP/2009,2009-06-01,2.9398
1875,106/A/NBP/2009,2009-06-02,2.964
1876,107/A/NBP/2009,2009-06-03,2.9551
1877,108/A/NBP/2009,2009-06-04,2.9724
1878,109/A/NBP/2009,2009-06-05,2.9889
1879,110/A/NBP/2009,2009-06-08,2.9876
1880,111/A/NBP/2009,2009-06-09,2.9757
1881,112/A/NBP/2009,2009-06-10,2.9491
1882,113/A/NBP/2009,2009-06-12,2.9532
1883,114/A/NBP/2009,2009-06-15,2.9773
1884,115/A/NBP/2009,2009-06-16,3.0128
1885,116/A/NBP/2009,2009-06-17,2.9917
1886,117/A/NBP/2009,2009-06-18,3.0254
1887,118/A/NBP/2009,2009-06-19,3.0051
1888,119/A/NBP/2009,2009-06-22,2.9899
1889,120/A/NBP/2009,2009-06-23,3.0268
1890,121/A/NBP/2009,2009-06-24,3.0253
1891,122/A/NBP/2009,2009-06-25,2.957
1892,123/A/NBP/2009,2009-06-26,2.9472
1893,124/A/NBP/2009,2009-06-29,2.9401
1894,125/A/NBP/2009,2009-06-30,2.9314
1895,126/A/NBP/2009,2009-07-01,2.8969
1896,127/A/NBP/2009,2009-07-02,2.8695
1897,128/A/NBP/2009,2009-07-03,2.8767
1898,129/A/NBP/2009,2009-07-06,2.8849
1899,130/A/NBP/2009,2009-07-07,2.8792
1900,131/A/NBP/2009,2009-07-08,2.9174
1901,132/A/NBP/2009,2009-07-09,2.8784
1902,133/A/NBP/2009,2009-07-10,2.8845
1903,134/A/NBP/2009,2009-07-13,2.9104
1904,135/A/NBP/2009,2009-07-14,2.8778
1905,136/A/NBP/2009,2009-07-15,2.8244
1906,137/A/NBP/2009,2009-07-16,2.8354
1907,138/A/NBP/2009,2009-07-17,2.8425
1908,139/A/NBP/2009,2009-07-20,2.8292
1909,140/A/NBP/2009,2009-07-21,2.8102
1910,141/A/NBP/2009,2009-07-22,2.8147
1911,142/A/NBP/2009,2009-07-23,2.7929
1912,143/A/NBP/2009,2009-07-24,2.7678
1913,144/A/NBP/2009,2009-07-27,2.7309
1914,145/A/NBP/2009,2009-07-28,2.7393
1915,146/A/NBP/2009,2009-07-29,2.7538
1916,147/A/NBP/2009,2009-07-30,2.7339
1917,148/A/NBP/2009,2009-07-31,2.7128
1918,149/A/NBP/2009,2009-08-03,2.6993
1919,150/A/NBP/2009,2009-08-04,2.6875
1920,151/A/NBP/2009,2009-08-05,2.6883
1921,152/A/NBP/2009,2009-08-06,2.7037
1922,153/A/NBP/2009,2009-08-07,2.7263
1923,154/A/NBP/2009,2009-08-10,2.6736
1924,155/A/NBP/2009,2009-08-11,2.6928
1925,156/A/NBP/2009,2009-08-12,2.7515
1926,157/A/NBP/2009,2009-08-13,2.6894
1927,158/A/NBP/2009,2009-08-14,2.694
1928,159/A/NBP/2009,2009-08-17,2.7567
1929,160/A/NBP/2009,2009-08-18,2.7443
1930,161/A/NBP/2009,2009-08-19,2.7512
1931,162/A/NBP/2009,2009-08-20,2.729
1932,163/A/NBP/2009,2009-08-21,2.7233
1933,164/A/NBP/2009,2009-08-24,2.7112
1934,165/A/NBP/2009,2009-08-25,2.7034
1935,166/A/NBP/2009,2009-08-26,2.6901
1936,167/A/NBP/2009,2009-08-27,2.7098
1937,168/A/NBP/2009,2009-08-28,2.6889
1938,169/A/NBP/2009,2009-08-31,2.7037
1939,170/A/NBP/2009,2009-09-01,2.7065
1940,171/A/NBP/2009,2009-09-02,2.7578
1941,172/A/NBP/2009,2009-09-03,2.7337
1942,173/A/NBP/2009,2009-09-04,2.7193
1943,174/A/NBP/2009,2009-09-07,2.7175
1944,175/A/NBP/2009,2009-09-08,2.7003
1945,176/A/NBP/2009,2009-09-09,2.7086
1946,177/A/NBP/2009,2009-09-10,2.7534
1947,178/A/NBP/2009,2009-09-11,2.7639
1948,179/A/NBP/2009,2009-09-14,2.8072
1949,180/A/NBP/2009,2009-09-15,2.7462
1950,181/A/NBP/2009,2009-09-16,2.7328
1951,182/A/NBP/2009,2009-09-17,2.7119
1952,183/A/NBP/2009,2009-09-18,2.7339
1953,184/A/NBP/2009,2009-09-21,2.7365
1954,185/A/NBP/2009,2009-09-22,2.7427
1955,186/A/NBP/2009,2009-09-23,2.7596
1956,187/A/NBP/2009,2009-09-24,2.7628
1957,188/A/NBP/2009,2009-09-25,2.7863
1958,189/A/NBP/2009,2009-09-28,2.7979
1959,190/A/NBP/2009,2009-09-29,2.7798
1960,191/A/NBP/2009,2009-09-30,2.7976
1961,192/A/NBP/2009,2009-10-01,2.7817
1962,193/A/NBP/2009,2009-10-02,2.8123
1963,194/A/NBP/2009,2009-10-05,2.791
1964,195/A/NBP/2009,2009-10-06,2.7645
1965,196/A/NBP/2009,2009-10-07,2.7704
1966,197/A/NBP/2009,2009-10-08,2.7935
1967,198/A/NBP/2009,2009-10-09,2.8084
1968,199/A/NBP/2009,2009-10-12,2.803
1969,200/A/NBP/2009,2009-10-13,2.7838
1970,201/A/NBP/2009,2009-10-14,2.775
1971,202/A/NBP/2009,2009-10-15,2.7718
1972,203/A/NBP/2009,2009-10-16,2.7713
1973,204/A/NBP/2009,2009-10-19,2.7722
1974,205/A/NBP/2009,2009-10-20,2.7609
1975,206/A/NBP/2009,2009-10-21,2.7488
1976,207/A/NBP/2009,2009-10-22,2.7753
1977,208/A/NBP/2009,2009-10-23,2.7635
1978,209/A/NBP/2009,2009-10-26,2.758
1979,210/A/NBP/2009,2009-10-27,2.7729
1980,211/A/NBP/2009,2009-10-28,2.8141
1981,212/A/NBP/2009,2009-10-29,2.8154
1982,213/A/NBP/2009,2009-10-30,2.8104
1983,214/A/NBP/2009,2009-11-02,2.8155
1984,215/A/NBP/2009,2009-11-03,2.8377
1985,216/A/NBP/2009,2009-11-04,2.8231
1986,217/A/NBP/2009,2009-11-05,2.8259
1987,218/A/NBP/2009,2009-11-06,2.8069
1988,219/A/NBP/2009,2009-11-09,2.7972
1989,220/A/NBP/2009,2009-11-10,2.7826
