,no,effectiveDate,mid
3059,025/A/NBP/2014,2014-02-06,4.186
3060,026/A/NBP/2014,2014-02-07,4.1865
3061,027/A/NBP/2014,2014-02-10,4.1822
3062,028/A/NBP/2014,2014-02-11,4.1798
3063,029/A/NBP/2014,2014-02-12,4.1686
3064,030/A/NBP/2014,2014-02-13,4.1752
3065,031/A/NBP/2014,2014-02-14,4.153
3066,032/A/NBP/2014,2014-02-17,4.145
3067,033/A/NBP/2014,2014-02-18,4.1584
3068,034/A/NBP/2014,2014-02-19,4.1638
3069,035/A/NBP/2014,2014-02-20,4.178
3070,036/A/NBP/2014,2014-02-21,4.1681
3071,037/A/NBP/2014,2014-02-24,4.1638
3072,038/A/NBP/2014,2014-02-25,4.1595
3073,039/A/NBP/2014,2014-02-26,4.1584
3074,040/A/NBP/2014,2014-02-27,4.1851
3075,041/A/NBP/2014,2014-02-28,4.1602
3076,042/A/NBP/2014,2014-03-03,4.1978
3077,043/A/NBP/2014,2014-03-04,4.1926
3078,044/A/NBP/2014,2014-03-05,4.186
3079,045/A/NBP/2014,2014-03-06,4.1788
3080,046/A/NBP/2014,2014-03-07,4.1893
3081,047/A/NBP/2014,2014-03-10,4.1991
3082,048/A/NBP/2014,2014-03-11,4.2171
3083,049/A/NBP/2014,2014-03-12,4.229
3084,050/A/NBP/2014,2014-03-13,4.2277
3085,051/A/NBP/2014,2014-03-14,4.2334
3086,052/A/NBP/2014,2014-03-17,4.2295
3087,053/A/NBP/2014,2014-03-18,4.2295
3088,054/A/NBP/2014,2014-03-19,4.2065
3089,055/A/NBP/2014,2014-03-20,4.2089
3090,056/A/NBP/2014,2014-03-21,4.197
3091,057/A/NBP/2014,2014-03-24,4.199
3092,058/A/NBP/2014,2014-03-25,4.191
3093,059/A/NBP/2014,2014-03-26,4.1835
3094,060/A/NBP/2014,2014-03-27,4.1826
3095,061/A/NBP/2014,2014-03-28,4.1677
3096,062/A/NBP/2014,2014-03-31,4.1713
3097,063/A/NBP/2014,2014-04-01,4.1765
3098,064/A/NBP/2014,2014-04-02,4.1774
3099,065/A/NBP/2014,2014-04-03,4.1738
3100,066/A/NBP/2014,2014-04-04,4.1657
3101,067/A/NBP/2014,2014-04-07,4.1748
3102,068/A/NBP/2014,2014-04-08,4.1684
3103,069/A/NBP/2014,2014-04-09,4.1675
3104,070/A/NBP/2014,2014-04-10,4.171
3105,071/A/NBP/2014,2014-04-11,4.1784
3106,072/A/NBP/2014,2014-04-14,4.1855
3107,073/A/NBP/2014,2014-04-15,4.184
3108,074/A/NBP/2014,2014-04-16,4.1925
3109,075/A/NBP/2014,2014-04-17,4.1968
3110,076/A/NBP/2014,2014-04-18,4.182
3111,077/A/NBP/2014,2014-04-22,4.189
3112,078/A/NBP/2014,2014-04-23,4.1914
3113,079/A/NBP/2014,2014-04-24,4.1893
3114,080/A/NBP/2014,2014-04-25,4.203
3115,081/A/NBP/2014,2014-04-28,4.2112
3116,082/A/NBP/2014,2014-04-29,4.2053
3117,083/A/NBP/2014,2014-04-30,4.1994
3118,084/A/NBP/2014,2014-05-02,4.199
3119,085/A/NBP/2014,2014-05-05,4.2056
3120,086/A/NBP/2014,2014-05-06,4.2051
3121,087/A/NBP/2014,2014-05-07,4.2003
3122,088/A/NBP/2014,2014-05-08,4.1865
3123,089/A/NBP/2014,2014-05-09,4.1787
3124,090/A/NBP/2014,2014-05-12,4.1797
3125,091/A/NBP/2014,2014-05-13,4.1815
3126,092/A/NBP/2014,2014-05-14,4.1828
3127,093/A/NBP/2014,2014-05-15,4.1824
3128,094/A/NBP/2014,2014-05-16,4.1935
3129,095/A/NBP/2014,2014-05-19,4.1884
3130,096/A/NBP/2014,2014-05-20,4.1905
3131,097/A/NBP/2014,2014-05-21,4.1885
3132,098/A/NBP/2014,2014-05-22,4.1755
3133,099/A/NBP/2014,2014-05-23,4.1524
3134,100/A/NBP/2014,2014-05-26,4.156
3135,101/A/NBP/2014,2014-05-27,4.1655
3136,102/A/NBP/2014,2014-05-28,4.1678
3137,103/A/NBP/2014,2014-05-29,4.1385
3138,104/A/NBP/2014,2014-05-30,4.142
3139,105/A/NBP/2014,2014-06-02,4.1355
3140,106/A/NBP/2014,2014-06-03,4.1392
3141,107/A/NBP/2014,2014-06-04,4.1527
3142,108/A/NBP/2014,2014-06-05,4.1215
3143,109/A/NBP/2014,2014-06-06,4.1211
3144,110/A/NBP/2014,2014-06-09,4.0998
3145,111/A/NBP/2014,2014-06-10,4.109
3146,112/A/NBP/2014,2014-06-11,4.1157
3147,113/A/NBP/2014,2014-06-12,4.1096
3148,114/A/NBP/2014,2014-06-13,4.1231
3149,115/A/NBP/2014,2014-06-16,4.146
3150,116/A/NBP/2014,2014-06-17,4.1398
3151,117/A/NBP/2014,2014-06-18,4.1463
3152,118/A/NBP/2014,2014-06-20,4.1506
3153,119/A/NBP/2014,2014-06-23,4.1603
3154,120/A/NBP/2014,2014-06-24,4.1587
3155,121/A/NBP/2014,2014-06-25,4.1437
3156,122/A/NBP/2014,2014-06-26,4.1358
3157,123/A/NBP/2014,2014-06-27,4.1528
3158,124/A/NBP/2014,2014-06-30,4.1609
3159,125/A/NBP/2014,2014-07-01,4.155
3160,126/A/NBP/2014,2014-07-02,4.15
3161,127/A/NBP/2014,2014-07-03,4.1536
3162,128/A/NBP/2014,2014-07-04,4.1435
3163,129/A/NBP/2014,2014-07-07,4.1472
3164,130/A/NBP/2014,2014-07-08,4.1401
3165,131/A/NBP/2014,2014-07-09,4.1272
3166,132/A/NBP/2014,2014-07-10,4.1341
3167,133/A/NBP/2014,2014-07-11,4.1419
3168,134/A/NBP/2014,2014-07-14,4.139
3169,135/A/NBP/2014,2014-07-15,4.1433
3170,136/A/NBP/2014,2014-07-16,4.131
3171,137/A/NBP/2014,2014-07-17,4.1378
3172,138/A/NBP/2014,2014-07-18,4.1479
3173,139/A/NBP/2014,2014-07-21,4.1521
3174,140/A/NBP/2014,2014-07-22,4.1464
3175,141/A/NBP/2014,2014-07-23,4.1355
3176,142/A/NBP/2014,2014-07-24,4.1398
3177,143/A/NBP/2014,2014-07-25,4.1459
3178,144/A/NBP/2014,2014-07-28,4.147
3179,145/A/NBP/2014,2014-07-29,4.1524
3180,146/A/NBP/2014,2014-07-30,4.1517
3181,147/A/NBP/2014,2014-07-31,4.164
3182,148/A/NBP/2014,2014-08-01,4.1887
3183,149/A/NBP/2014,2014-08-04,4.1783
3184,150/A/NBP/2014,2014-08-05,4.1679
3185,151/A/NBP/2014,2014-08-06,4.194
3186,152/A/NBP/2014,2014-08-07,4.199
3187,153/A/NBP/2014,2014-08-08,4.2184
3188,154/A/NBP/2014,2014-08-11,4.1998
3189,155/A/NBP/2014,2014-08-12,4.2025
3190,156/A/NBP/2014,2014-08-13,4.198
3191,157/A/NBP/2014,2014-08-14,4.18
3192,158/A/NBP/2014,2014-08-18,4.1951
3193,159/A/NBP/2014,2014-08-19,4.1871
3194,160/A/NBP/2014,2014-08-20,4.1838
3195,161/A/NBP/2014,2014-08-21,4.1893
3196,162/A/NBP/2014,2014-08-22,4.1874
3197,163/A/NBP/2014,2014-08-25,4.1814
3198,164/A/NBP/2014,2014-08-26,4.18
3199,165/A/NBP/2014,2014-08-27,4.188
3200,166/A/NBP/2014,2014-08-28,4.2043
3201,167/A/NBP/2014,2014-08-29,4.2129
3202,168/A/NBP/2014,2014-09-01,4.2099
3203,169/A/NBP/2014,2014-09-02,4.212
3204,170/A/NBP/2014,2014-09-03,4.1937
3205,171/A/NBP/2014,2014-09-04,4.2
3206,172/A/NBP/2014,2014-09-05,4.1908
3207,173/A/NBP/2014,2014-09-08,4.1824
3208,174/A/NBP/2014,2014-09-09,4.1978
3209,175/A/NBP/2014,2014-09-10,4.207
3210,176/A/NBP/2014,2014-09-11,4.1935
3211,177/A/NBP/2014,2014-09-12,4.1957
3212,178/A/NBP/2014,2014-09-15,4.2028
3213,179/A/NBP/2014,2014-09-16,4.197
3214,180/A/NBP/2014,2014-09-17,4.1899
3215,181/A/NBP/2014,2014-09-18,4.188
3216,182/A/NBP/2014,2014-09-19,4.186
3217,183/A/NBP/2014,2014-09-22,4.1845
3218,184/A/NBP/2014,2014-09-23,4.1775
3219,185/A/NBP/2014,2014-09-24,4.1785
3220,186/A/NBP/2014,2014-09-25,4.1757
3221,187/A/NBP/2014,2014-09-26,4.1781
3222,188/A/NBP/2014,2014-09-29,4.1843
3223,189/A/NBP/2014,2014-09-30,4.1755
3224,190/A/NBP/2014,2014-10-01,4.1792
3225,191/A/NBP/2014,2014-10-02,4.178
3226,192/A/NBP/2014,2014-10-03,4.1789
3227,193/A/NBP/2014,2014-10-06,4.1829
3228,194/A/NBP/2014,2014-10-07,4.1825
3229,195/A/NBP/2014,2014-10-08,4.1856
3230,196/A/NBP/2014,2014-10-09,4.1826
3231,197/A/NBP/2014,2014-10-10,4.1795
3232,198/A/NBP/2014,2014-10-13,4.1901
3233,199/A/NBP/2014,2014-10-14,4.1993
3234,200/A/NBP/2014,2014-10-15,4.2089
3235,201/A/NBP/2014,2014-10-16,4.2223
3236,202/A/NBP/2014,2014-10-17,4.2293
3237,203/A/NBP/2014,2014-10-20,4.2232
3238,204/A/NBP/2014,2014-10-21,4.2263
3239,205/A/NBP/2014,2014-10-22,4.2228
3240,206/A/NBP/2014,2014-10-23,4.228
3241,207/A/NBP/2014,2014-10-24,4.2245
3242,208/A/NBP/2014,2014-10-27,4.2229
3243,209/A/NBP/2014,2014-10-28,4.2268
3244,210/A/NBP/2014,2014-10-29,4.2248
3245,211/A/NBP/2014,2014-10-30,4.228
3246,212/A/NBP/2014,2014-10-31,4.2043
3247,213/A/NBP/2014,2014-11-03,4.2209
3248,214/A/NBP/2014,2014-11-04,4.2253
3249,215/A/NBP/2014,2014-11-05,4.231
3250,216/A/NBP/2014,2014-11-06,4.225
3251,217/A/NBP/2014,2014-11-07,4.2243
3252,218/A/NBP/2014,2014-11-10,4.2163
3253,219/A/NBP/2014,2014-11-12,4.2247
3254,220/A/NBP/2014,2014-11-13,4.2203
3255,221/A/NBP/2014,2014-11-14,4.229
3256,222/A/NBP/2014,2014-11-17,4.2255
3257,223/A/NBP/2014,2014-11-18,4.218
3258,224/A/NBP/2014,2014-11-19,4.217
3259,225/A/NBP/2014,2014-11-20,4.2155
3260,226/A/NBP/2014,2014-11-21,4.2088
3261,227/A/NBP/2014,2014-11-24,4.1977
3262,228/A/NBP/2014,2014-11-25,4.1916
3263,229/A/NBP/2014,2014-11-26,4.18
3264,230/A/NBP/2014,2014-11-27,4.1807
3265,231/A/NBP/2014,2014-11-28,4.1814
3266,232/A/NBP/2014,2014-12-01,4.1788
3267,233/A/NBP/2014,2014-12-02,4.162
3268,234/A/NBP/2014,2014-12-03,4.1574
3269,235/A/NBP/2014,2014-12-04,4.1538
3270,236/A/NBP/2014,2014-12-05,4.1585
3271,237/A/NBP/2014,2014-12-08,4.1655
3272,238/A/NBP/2014,2014-12-09,4.1594
3273,239/A/NBP/2014,2014-12-10,4.1595
3274,240/A/NBP/2014,2014-12-11,4.1749
3275,241/A/NBP/2014,2014-12-12,4.1805
3276,242/A/NBP/2014,2014-12-15,4.1761
3277,243/A/NBP/2014,2014-12-16,4.1935
3278,244/A/NBP/2014,2014-12-17,4.2286
3279,245/A/NBP/2014,2014-12-18,4.2365
3280,246/A/NBP/2014,2014-12-19,4.2705
3281,247/A/NBP/2014,2014-12-22,4.2625
3282,248/A/NBP/2014,2014-12-23,4.2743
3283,249/A/NBP/2014,2014-12-24,4.306
3284,250/A/NBP/2014,2014-12-29,4.3053
3285,251/A/NBP/2014,2014-12-30,4.3138
3286,252/A/NBP/2014,2014-12-31,4.2623
3287,001/A/NBP/2015,2015-01-02,4.3078
3288,002/A/NBP/2015,2015-01-05,4.3008
3289,003/A/NBP/2015,2015-01-07,4.3115
3290,004/A/NBP/2015,2015-01-08,4.2985
3291,005/A/NBP/2015,2015-01-09,4.2837
3292,006/A/NBP/2015,2015-01-12,4.2782
3293,007/A/NBP/2015,2015-01-13,4.2802
3294,008/A/NBP/2015,2015-01-14,4.2885
3295,009/A/NBP/2015,2015-01-15,4.2897
3296,010/A/NBP/2015,2015-01-16,4.322
3297,011/A/NBP/2015,2015-01-19,4.3165
3298,012/A/NBP/2015,2015-01-20,4.3335
3299,013/A/NBP/2015,2015-01-21,4.3218
3300,014/A/NBP/2015,2015-01-22,4.2997
3301,015/A/NBP/2015,2015-01-23,4.2354
3302,016/A/NBP/2015,2015-01-26,4.2293
3303,017/A/NBP/2015,2015-01-27,4.2285
3304,018/A/NBP/2015,2015-01-28,4.2348
3305,019/A/NBP/2015,2015-01-29,4.2344
3306,020/A/NBP/2015,2015-01-30,4.2081
3307,021/A/NBP/2015,2015-02-02,4.1762
3308,022/A/NBP/2015,2015-02-03,4.1812
3309,023/A/NBP/2015,2015-02-04,4.1712
3310,024/A/NBP/2015,2015-02-05,4.1739
3311,025/A/NBP/2015,2015-02-06,4.1695
3312,026/A/NBP/2015,2015-02-09,4.176
3313,027/A/NBP/2015,2015-02-10,4.2017
3314,028/A/NBP/2015,2015-02-11,4.1999
3315,029/A/NBP/2015,2015-02-12,4.1884
3316,030/A/NBP/2015,2015-02-13,4.1783
3317,031/A/NBP/2015,2015-02-16,4.1812
3318,032/A/NBP/2015,2015-02-17,4.1904
3319,033/A/NBP/2015,2015-02-18,4.1905
3320,034/A/NBP/2015,2015-02-19,4.177
3321,035/A/NBP/2015,2015-02-20,4.18
3322,036/A/NBP/2015,2015-02-23,4.1777
3323,037/A/NBP/2015,2015-02-24,4.1763
3324,038/A/NBP/2015,2015-02-25,4.1668
3325,039/A/NBP/2015,2015-02-26,4.1542
3326,040/A/NBP/2015,2015-02-27,4.1495
3327,041/A/NBP/2015,2015-03-02,4.1559
3328,042/A/NBP/2015,2015-03-03,4.1557
3329,043/A/NBP/2015,2015-03-04,4.1723
3330,044/A/NBP/2015,2015-03-05,4.1415
3331,045/A/NBP/2015,2015-03-06,4.1292
3332,046/A/NBP/2015,2015-03-09,4.1259
3333,047/A/NBP/2015,2015-03-10,4.1233
3334,048/A/NBP/2015,2015-03-11,4.1435
3335,049/A/NBP/2015,2015-03-12,4.1251
3336,050/A/NBP/2015,2015-03-13,4.1529
3337,051/A/NBP/2015,2015-03-16,4.1373
3338,052/A/NBP/2015,2015-03-17,4.1397
3339,053/A/NBP/2015,2015-03-18,4.145
3340,054/A/NBP/2015,2015-03-19,4.123
3341,055/A/NBP/2015,2015-03-20,4.1255
3342,056/A/NBP/2015,2015-03-23,4.1287
3343,057/A/NBP/2015,2015-03-24,4.109
3344,058/A/NBP/2015,2015-03-25,4.0927
3345,059/A/NBP/2015,2015-03-26,4.0886
3346,060/A/NBP/2015,2015-03-27,4.0993
3347,061/A/NBP/2015,2015-03-30,4.094
3348,062/A/NBP/2015,2015-03-31,4.089
3349,063/A/NBP/2015,2015-04-01,4.0665
3350,064/A/NBP/2015,2015-04-02,4.064
3351,065/A/NBP/2015,2015-04-03,4.0748
3352,066/A/NBP/2015,2015-04-07,4.0615
3353,067/A/NBP/2015,2015-04-08,4.034
3354,068/A/NBP/2015,2015-04-09,4.0198
3355,069/A/NBP/2015,2015-04-10,4.0198
3356,070/A/NBP/2015,2015-04-13,4.0198
3357,071/A/NBP/2015,2015-04-14,4.0088
3358,072/A/NBP/2015,2015-04-15,4.0083
3359,073/A/NBP/2015,2015-04-16,4.014
3360,074/A/NBP/2015,2015-04-17,4.033
3361,075/A/NBP/2015,2015-04-20,4.0112
3362,076/A/NBP/2015,2015-04-21,3.9822
3363,077/A/NBP/2015,2015-04-22,4.0015
3364,078/A/NBP/2015,2015-04-23,4.0075
3365,079/A/NBP/2015,2015-04-24,4.0161
3366,080/A/NBP/2015,2015-04-27,4.0214
3367,081/A/NBP/2015,2015-04-28,4.0075
3368,082/A/NBP/2015,2015-04-29,4.006
3369,083/A/NBP/2015,2015-04-30,4.0337
3370,084/A/NBP/2015,2015-05-04,4.0465
3371,085/A/NBP/2015,2015-05-05,4.0179
3372,086/A/NBP/2015,2015-05-06,4.0552
3373,087/A/NBP/2015,2015-05-07,4.0685
3374,088/A/NBP/2015,2015-05-08,4.0552
3375,089/A/NBP/2015,2015-05-11,4.0767
3376,090/A/NBP/2015,2015-05-12,4.103
3377,091/A/NBP/2015,2015-05-13,4.0765
3378,092/A/NBP/2015,2015-05-14,4.0945
3379,093/A/NBP/2015,2015-05-15,4.0587
3380,094/A/NBP/2015,2015-05-18,4.0468
3381,095/A/NBP/2015,2015-05-19,4.0465
3382,096/A/NBP/2015,2015-05-20,4.0606
3383,097/A/NBP/2015,2015-05-21,4.0836
3384,098/A/NBP/2015,2015-05-22,4.098
3385,099/A/NBP/2015,2015-05-25,4.1149
3386,100/A/NBP/2015,2015-05-26,4.1279
3387,101/A/NBP/2015,2015-05-27,4.1405
3388,102/A/NBP/2015,2015-05-28,4.1419
3389,103/A/NBP/2015,2015-05-29,4.1301
3390,104/A/NBP/2015,2015-06-01,4.126
3391,105/A/NBP/2015,2015-06-02,4.1374
3392,106/A/NBP/2015,2015-06-03,4.1307
3393,107/A/NBP/2015,2015-06-05,4.16
3394,108/A/NBP/2015,2015-06-08,4.1559
3395,109/A/NBP/2015,2015-06-09,4.1705
3396,110/A/NBP/2015,2015-06-10,4.1602
3397,111/A/NBP/2015,2015-06-11,4.1481
3398,112/A/NBP/2015,2015-06-12,4.1423
3399,113/A/NBP/2015,2015-06-15,4.1486
3400,114/A/NBP/2015,2015-06-16,4.1595
3401,115/A/NBP/2015,2015-06-17,4.1535
3402,116/A/NBP/2015,2015-06-18,4.1615
3403,117/A/NBP/2015,2015-06-19,4.1715
3404,118/A/NBP/2015,2015-06-22,4.1724
3405,119/A/NBP/2015,2015-06-23,4.1637
3406,120/A/NBP/2015,2015-06-24,4.164
3407,121/A/NBP/2015,2015-06-25,4.1737
3408,122/A/NBP/2015,2015-06-26,4.1764
3409,123/A/NBP/2015,2015-06-29,4.1893
3410,124/A/NBP/2015,2015-06-30,4.1944
3411,125/A/NBP/2015,2015-07-01,4.1923
3412,126/A/NBP/2015,2015-07-02,4.1935
3413,127/A/NBP/2015,2015-07-03,4.1896
3414,128/A/NBP/2015,2015-07-06,4.199
3415,129/A/NBP/2015,2015-07-07,4.2026
3416,130/A/NBP/2015,2015-07-08,4.2213
3417,131/A/NBP/2015,2015-07-09,4.2277
3418,132/A/NBP/2015,2015-07-10,4.1905
3419,133/A/NBP/2015,2015-07-13,4.155
3420,134/A/NBP/2015,2015-07-14,4.1545
3421,135/A/NBP/2015,2015-07-15,4.1319
3422,136/A/NBP/2015,2015-07-16,4.1111
3423,137/A/NBP/2015,2015-07-17,4.1021
3424,138/A/NBP/2015,2015-07-20,4.1083
3425,139/A/NBP/2015,2015-07-21,4.1112
3426,140/A/NBP/2015,2015-07-22,4.1174
3427,141/A/NBP/2015,2015-07-23,4.1285
3428,142/A/NBP/2015,2015-07-24,4.1195
3429,143/A/NBP/2015,2015-07-27,4.1495
3430,144/A/NBP/2015,2015-07-28,4.128
3431,145/A/NBP/2015,2015-07-29,4.1452
3432,146/A/NBP/2015,2015-07-30,4.1429
3433,147/A/NBP/2015,2015-07-31,4.1488
3434,148/A/NBP/2015,2015-08-03,4.136
3435,149/A/NBP/2015,2015-08-04,4.1463
3436,150/A/NBP/2015,2015-08-05,4.1655
3437,151/A/NBP/2015,2015-08-06,4.1798
3438,152/A/NBP/2015,2015-08-07,4.1868
3439,153/A/NBP/2015,2015-08-10,4.1933
3440,154/A/NBP/2015,2015-08-11,4.2035
3441,155/A/NBP/2015,2015-08-12,4.2093
3442,156/A/NBP/2015,2015-08-13,4.1822
3443,157/A/NBP/2015,2015-08-14,4.1849
3444,158/A/NBP/2015,2015-08-17,4.1775
3445,159/A/NBP/2015,2015-08-18,4.1616
3446,160/A/NBP/2015,2015-08-19,4.169
3447,161/A/NBP/2015,2015-08-20,4.1946
3448,162/A/NBP/2015,2015-08-21,4.2014
3449,163/A/NBP/2015,2015-08-24,4.239
3450,164/A/NBP/2015,2015-08-25,4.2309
3451,165/A/NBP/2015,2015-08-26,4.2381
3452,166/A/NBP/2015,2015-08-27,4.2255
3453,167/A/NBP/2015,2015-08-28,4.2325
3454,168/A/NBP/2015,2015-08-31,4.2344
3455,169/A/NBP/2015,2015-09-01,4.2297
3456,170/A/NBP/2015,2015-09-02,4.244
3457,171/A/NBP/2015,2015-09-03,4.2314
3458,172/A/NBP/2015,2015-09-04,4.229
3459,173/A/NBP/2015,2015-09-07,4.2335
3460,174/A/NBP/2015,2015-09-08,4.236
3461,175/A/NBP/2015,2015-09-09,4.2129
3462,176/A/NBP/2015,2015-09-10,4.2153
3463,177/A/NBP/2015,2015-09-11,4.208
3464,178/A/NBP/2015,2015-09-14,4.209
3465,179/A/NBP/2015,2015-09-15,4.2094
3466,180/A/NBP/2015,2015-09-16,4.1994
3467,181/A/NBP/2015,2015-09-17,4.2065
3468,182/A/NBP/2015,2015-09-18,4.2059
3469,183/A/NBP/2015,2015-09-21,4.1896
3470,184/A/NBP/2015,2015-09-22,4.1924
3471,185/A/NBP/2015,2015-09-23,4.2007
3472,186/A/NBP/2015,2015-09-24,4.22
3473,187/A/NBP/2015,2015-09-25,4.2115
3474,188/A/NBP/2015,2015-09-28,4.2334
3475,189/A/NBP/2015,2015-09-29,4.2434
3476,190/A/NBP/2015,2015-09-30,4.2386
3477,191/A/NBP/2015,2015-10-01,4.2437
3478,192/A/NBP/2015,2015-10-02,4.2451
3479,193/A/NBP/2015,2015-10-05,4.2475
3480,194/A/NBP/2015,2015-10-06,4.2453
3481,195/A/NBP/2015,2015-10-07,4.2272
3482,196/A/NBP/2015,2015-10-08,4.2405
3483,197/A/NBP/2015,2015-10-09,4.217
3484,198/A/NBP/2015,2015-10-12,4.2273
3485,199/A/NBP/2015,2015-10-13,4.2336
3486,200/A/NBP/2015,2015-10-14,4.2365
3487,201/A/NBP/2015,2015-10-15,4.2295
3488,202/A/NBP/2015,2015-10-16,4.2315
3489,203/A/NBP/2015,2015-10-19,4.2342
3490,204/A/NBP/2015,2015-10-20,4.2472
3491,205/A/NBP/2015,2015-10-21,4.2745
3492,206/A/NBP/2015,2015-10-22,4.2769
3493,207/A/NBP/2015,2015-10-23,4.252
3494,208/A/NBP/2015,2015-10-26,4.2605
3495,209/A/NBP/2015,2015-10-27,4.2709
3496,210/A/NBP/2015,2015-10-28,4.2902
3497,211/A/NBP/2015,2015-10-29,4.2732
3498,212/A/NBP/2015,2015-10-30,4.2652
3499,213/A/NBP/2015,2015-11-02,4.249
3500,214/A/NBP/2015,2015-11-03,4.2495
3501,215/A/NBP/2015,2015-11-04,4.2455
3502,216/A/NBP/2015,2015-11-05,4.2306
3503,217/A/NBP/2015,2015-11-06,4.2458
3504,218/A/NBP/2015,2015-11-09,4.2651
3505,219/A/NBP/2015,2015-11-10,4.2485
3506,220/A/NBP/2015,2015-11-12,4.2245
3507,221/A/NBP/2015,2015-11-13,4.2362
3508,222/A/NBP/2015,2015-11-16,4.2472
3509,223/A/NBP/2015,2015-11-17,4.2433
3510,224/A/NBP/2015,2015-11-18,4.2509
3511,225/A/NBP/2015,2015-11-19,4.2477
3512,226/A/NBP/2015,2015-11-20,4.2441
3513,227/A/NBP/2015,2015-11-23,4.2395
3514,228/A/NBP/2015,2015-11-24,4.2609
3515,229/A/NBP/2015,2015-11-25,4.268
3516,230/A/NBP/2015,2015-11-26,4.2763
3517,231/A/NBP/2015,2015-11-27,4.2692
3518,232/A/NBP/2015,2015-11-30,4.2639
3519,233/A/NBP/2015,2015-12-01,4.2651
3520,234/A/NBP/2015,2015-12-02,4.2815
3521,235/A/NBP/2015,2015-12-03,4.2665
3522,236/A/NBP/2015,2015-12-04,4.3141
3523,237/A/NBP/2015,2015-12-07,4.3111
3524,238/A/NBP/2015,2015-12-08,4.3282
3525,239/A/NBP/2015,2015-12-09,4.3402
3526,240/A/NBP/2015,2015-12-10,4.344
3527,241/A/NBP/2015,2015-12-11,4.3471
3528,242/A/NBP/2015,2015-12-14,4.35
3529,243/A/NBP/2015,2015-12-15,4.358
3530,244/A/NBP/2015,2015-12-16,4.3304
3531,245/A/NBP/2015,2015-12-17,4.3048
3532,246/A/NBP/2015,2015-12-18,4.2816
3533,247/A/NBP/2015,2015-12-21,4.2545
3534,248/A/NBP/2015,2015-12-22,4.2411
3535,249/A/NBP/2015,2015-12-23,4.246
3536,250/A/NBP/2015,2015-12-24,4.2411
3537,251/A/NBP/2015,2015-12-28,4.2448
3538,252/A/NBP/2015,2015-12-29,4.244
3539,253/A/NBP/2015,2015-12-30,4.2423
3540,254/A/NBP/2015,2015-12-31,4.2615
3541,001/A/NBP/2016,2016-01-04,4.2935
3542,002/A/NBP/2016,2016-01-05,4.3176
3543,003/A/NBP/2016,2016-01-07,4.3475
3544,004/A/NBP/2016,2016-01-08,4.3457
3545,005/A/NBP/2016,2016-01-11,4.3635
3546,006/A/NBP/2016,2016-01-12,4.3621
3547,007/A/NBP/2016,2016-01-13,4.3345
3548,008/A/NBP/2016,2016-01-14,4.3605
3549,009/A/NBP/2016,2016-01-15,4.4075
3550,010/A/NBP/2016,2016-01-18,4.4835
3551,011/A/NBP/2016,2016-01-19,4.449
3552,012/A/NBP/2016,2016-01-20,4.4659
3553,013/A/NBP/2016,2016-01-21,4.4987
3554,014/A/NBP/2016,2016-01-22,4.446
3555,015/A/NBP/2016,2016-01-25,4.472
3556,016/A/NBP/2016,2016-01-26,4.4961
3557,017/A/NBP/2016,2016-01-27,4.473
3558,018/A/NBP/2016,2016-01-28,4.4588
3559,019/A/NBP/2016,2016-01-29,4.4405
3560,020/A/NBP/2016,2016-02-01,4.4104
3561,021/A/NBP/2016,2016-02-02,4.4015
3562,022/A/NBP/2016,2016-02-03,4.4024
3563,023/A/NBP/2016,2016-02-04,4.4078
3564,024/A/NBP/2016,2016-02-05,4.4135
3565,025/A/NBP/2016,2016-02-08,4.4185
3566,026/A/NBP/2016,2016-02-09,4.449
3567,027/A/NBP/2016,2016-02-10,4.4366
3568,028/A/NBP/2016,2016-02-11,4.4407
3569,029/A/NBP/2016,2016-02-12,4.4136
3570,030/A/NBP/2016,2016-02-15,4.396
3571,031/A/NBP/2016,2016-02-16,4.4042
3572,032/A/NBP/2016,2016-02-17,4.3905
3573,033/A/NBP/2016,2016-02-18,4.3902
3574,034/A/NBP/2016,2016-02-19,4.383
3575,035/A/NBP/2016,2016-02-22,4.3655
3576,036/A/NBP/2016,2016-02-23,4.3655
3577,037/A/NBP/2016,2016-02-24,4.372
3578,038/A/NBP/2016,2016-02-25,4.3739
3579,039/A/NBP/2016,2016-02-26,4.357
3580,040/A/NBP/2016,2016-02-29,4.3589
3581,041/A/NBP/2016,2016-03-01,4.3365
3582,042/A/NBP/2016,2016-03-02,4.3333
3583,043/A/NBP/2016,2016-03-03,4.325
3584,044/A/NBP/2016,2016-03-04,4.334
3585,045/A/NBP/2016,2016-03-07,4.3292
3586,046/A/NBP/2016,2016-03-08,4.3325
3587,047/A/NBP/2016,2016-03-09,4.3215
3588,048/A/NBP/2016,2016-03-10,4.3131
3589,049/A/NBP/2016,2016-03-11,4.3226
3590,050/A/NBP/2016,2016-03-14,4.2813
3591,051/A/NBP/2016,2016-03-15,4.2824
3592,052/A/NBP/2016,2016-03-16,4.298
3593,053/A/NBP/2016,2016-03-17,4.2989
3594,054/A/NBP/2016,2016-03-18,4.2705
3595,055/A/NBP/2016,2016-03-21,4.2603
3596,056/A/NBP/2016,2016-03-22,4.259
3597,057/A/NBP/2016,2016-03-23,4.2533
3598,058/A/NBP/2016,2016-03-24,4.2715
3599,059/A/NBP/2016,2016-03-25,4.263
